"gene" "baseMean" "log2FoldChange" "lfcSE" "svalue" "description" "feature"
"LOC105334187" 36.5435659194461 2.03608270274612 0.598507922575819 0.00183986224776357 "uncharacterized protein LOC105334187" "genome"
"LOC105340338" 165.42402650976 2.03115353062443 0.466959302505999 0.000205010585361001 "CB1 cannabinoid receptor-interacting protein 1" "genome"
"LOC117689959" 9.37872569323171 2.02723915167697 0.268391387634229 4.34596479577271e-09 "uromodulin-like" "genome"
"LOC117680543" 220.635924502245 2.01668105927766 0.490464352019173 0.00038608404433612 "uncharacterized protein LOC117680543" "genome"
"LOC105319354" 60.5776992177087 2.01509746900873 0.537286409689134 0.000795223712761818 "protein amnionless-like isoform X1" "genome"
"LOC105346227" 15.4769923128291 2.00833263086148 0.480143059246876 0.000332747959840579 "uncharacterized protein LOC105346227" "genome"
"LOC105342641" 33.0269760902045 2.00456503350628 0.538419386019104 0.000859557438720052 "uncharacterized protein LOC105342641" "genome"
"LOC105339278" 15.2606626457448 2.00221056998063 0.35771801029339 5.62977435207699e-06 "brain tumor protein" "genome"
"LOC117692888" 42.7308775269058 1.99658464548384 0.58168530705522 0.00180451040944943 "ATP-dependent DNA helicase Q-like SIM" "genome"
"LOC105332085" 72.1653539634157 1.99357343551084 0.385466776368941 1.82459195590316e-05 "FMRFamide receptor" "genome"
"LOC117692687" 13.5681694808461 1.99008584946217 0.459597072446067 0.000237812750512326 "salivary glue protein Sgs-3-like" "genome"
"LOC117687784" 35.4393968719735 1.98968412509789 0.412125317265974 5.33749695250156e-05 "uncharacterized protein LOC117687784" "genome"
"LOC109617702" 19.9258263313417 1.98598450783372 0.609812876768503 0.00272944327908986 "uncharacterized protein LOC109617702" "genome"
"LOC117688377" 69.1150624599156 1.98558497345389 0.440218186997459 0.000135851233357203 "angiopoietin-1 receptor-like" "genome"
"LOC105323111" 196.630035449167 1.98529814990404 0.481508292354371 0.000394784890362613 "calcium-responsive transcription factor" "genome"
"LOC105318527" 55.5450920504932 1.98450722557406 0.593897921319484 0.00233698745464973 "L-galactose dehydrogenase" "genome"
"LOC109620224" 32.1270952455763 1.98231204870253 0.493632956142058 0.000507540436962814 "uncharacterized protein LOC109620224" "genome"
"LOC117688721" 107.291576466804 1.97591774013657 0.447481607674169 0.000191045647358139 "uncharacterized protein LOC117688721" "genome"
"LOC105345936" 49.8073817208799 1.97454381321665 0.242009607667809 6.34295877680416e-10 "peroxiredoxin-5, mitochondrial" "genome"
"LOC105320383" 46.1557150073848 1.97271609168435 0.539976508263931 0.00109939271867727 "uncharacterized protein LOC105320383" "genome"
"LOC105317730" 78.6279859075721 1.97255081477868 0.48209763785264 0.000453617523763954 "neurogenic locus notch homolog protein 1" "genome"
"LOC117688291" 571.138212316388 1.97225233162049 0.458895601814564 0.000266801362905024 "integumentary mucin C.1-like" "genome"
"LOC105345968" 75.0129599946177 1.9720235544943 0.527477465646659 0.000901348386502121 "prostaglandin E2 receptor EP4 subtype" "genome"
"LOC105326052" 228.809313648177 1.97165274046968 0.457549512955206 0.000263429748565556 "protein GDAP2 homolog isoform X1" "genome"
"LOC105322681" 34.1329947714649 1.96154762515366 0.489514484109577 0.000528948064394569 "barrier-to-autointegration factor" "genome"
"LOC105329802" 58.1175015518051 1.9610726975599 0.474188094015104 0.000407919086569946 "guanylate cyclase 32E-like isoform X1" "genome"
"LOC105330542" 57.5394476609683 1.95900278750336 0.382559255900535 2.31827188604971e-05 "uncharacterized protein LOC105330542" "genome"
"LOC105329490" 89.5762334744793 1.95876865437946 0.222525803671413 2.01779114339107e-11 "uncharacterized protein LOC105329490" "genome"
"LOC105318219" 119.154760840013 1.95833020327602 0.568839576897308 0.00187584715603233 "uncharacterized protein LOC105318219" "genome"
"LOC105348588" 26.2455912362782 1.95579249231377 0.399433155281865 4.80625311783758e-05 "uncharacterized protein LOC105348588" "genome"
"LOC105346541" 61.6419409644052 1.94864131237079 0.298582731369493 2.44967542510965e-07 "calcitonin gene-related peptide type 1 receptor-like" "genome"
"LOC105343996" 112.826041709017 1.94771928608738 0.459519798759783 0.000328929713197425 "uncharacterized protein LOC105343996" "genome"
"LOC105334299" 108.384930916954 1.94596496245031 0.4573095184528 0.000313766546449753 "uncharacterized protein LOC105334299" "genome"
"LOC109620163" 40.0556769156548 1.94488245084241 0.56945587494385 0.0020955177522979 "cystatin-A" "genome"
"LOC105328928" 98.513806563742 1.94448973005357 0.471508430000729 0.000426012518110181 "hydroxylysine kinase" "genome"
"LOC105322676" 59.0508029269894 1.94392586198029 0.522674383910813 0.0009624538340673 "uncharacterized protein LOC105322676" "genome"
"LOC105341850" 108.366827018018 1.93819297993404 0.239064034248852 9.85177434292389e-10 "protein FAM124A" "genome"
"LOC105319646" 102.318212623889 1.93698477910132 0.604899255916543 0.00324537310344769 "C-type lectin domain family 4 member M isoform X7" "genome"
"LOC105340065" 97.765785971187 1.93306105434617 0.509277606796165 0.000843059128393021 "aldo-keto reductase family 1 member A1" "genome"
"LOC105346504" 23.9991719906735 1.93083739651821 0.433201213428136 0.000199383745185964 "uncharacterized protein LOC105346504 isoform X1" "genome"
"LOC117683812" 21.9329309920852 1.9301975182287 0.325435002101746 2.17853765059959e-06 "scavenger receptor class F member 2-like" "genome"
"LOC105329837" 140.866256651938 1.92865912247338 0.568867282716019 0.00224641671620727 "putative nuclease HARBI1" "genome"
"LOC105343950" 18.5076091749911 1.92508481520588 0.422235700002722 0.000143208814451986 "basic salivary proline-rich protein 3 isoform X1" "genome"
"LOC105319852" 30.025147114363 1.92473284147188 0.515302985250238 0.000971369935372509 "cytochrome P450 26A1" "genome"
"LOC105343434" 31.9566031545754 1.92151463143328 0.425199506464005 0.0001587731904126 "uncharacterized protein LOC105343434" "genome"
"LOC105329967" 278.035853038659 1.91952703600535 0.596804402807227 0.00322955135558428 "uncharacterized protein LOC105329967" "genome"
"LOC105341808" 337.15235484565 1.91656386584394 0.33013512772903 3.73651102518261e-06 "phosphatidylserine synthase 1 isoform X1" "genome"
"LOC105335371" 208.009783987271 1.9126705339739 0.477162123532594 0.000591552229448851 "uncharacterized protein LOC105335371 isoform X1" "genome"
"LOC117690402" 14.15107944108 1.91238576830188 0.578100406193064 0.00274376337249519 "putative nuclease HARBI1" "genome"
"LOC105336202" 59.608537224777 1.89941384281574 0.398566475364007 8.73791280188891e-05 "glycine receptor subunit alpha-2 isoform X1" "genome"
"LOC105331847" 35.6860475739216 1.89559300992109 0.49239357359004 0.000803052549021128 "uncharacterized protein LOC105331847" "genome"
"LOC105337184" 52.3376890586899 1.89367277638764 0.503164747502767 0.000944517090764039 "neurogenic protein mastermind" "genome"
"LOC105328315" 126.598268199414 1.89192147059649 0.449532751529441 0.00039915216289987 "succinate--hydroxymethylglutarate CoA-transferase" "genome"
"LOC105324920" 63.5965364924269 1.88783819686938 0.527917110887474 0.00149708931054005 "uncharacterized protein LOC105324920" "genome"
"LOC105336473" 18.4963907242457 1.88370795520583 0.56683574999521 0.00277253061338713 "uncharacterized protein LOC105336473" "genome"
"LOC117681979" 244.144772090476 1.88050681881303 0.453588632788918 0.000481717046009669 "uncharacterized protein LOC117681979" "genome"
"LOC105322206" 182.563150189024 1.87866548707353 0.345419246635905 1.22597897922722e-05 "nuclear pore complex protein Nup50 isoform X1" "genome"
"LOC117688115" 70.0196012382988 1.87734831924199 0.363153971020127 2.57949303114514e-05 "multiple epidermal growth factor-like domains protein 10" "genome"
"LOC105322494" 49.7903346219122 1.87291048776772 0.611792853435437 0.00471978181413716 "uncharacterized protein LOC105322494" "genome"
"LOC105331869" 94.4407539514912 1.87087424225407 0.410924050630977 0.000177468941304116 "putative ammonium transporter 1 isoform X1" "genome"
"LOC105319278" 30.9087120411512 1.86988153079112 0.596550586612531 0.00414997888036178 "uncharacterized protein LOC105319278" "genome"
"LOC117687154" 29.3546034337935 1.8690425861751 0.447665254455161 0.000472046976481023 "peroxidase-like protein" "genome"
"LOC105331097" 111.909567510504 1.86673569651555 0.437191639563103 0.000369189265827481 "dual oxidase" "genome"
"LOC105335370" 113.529204473207 1.86614274865292 0.611028499899859 0.00485278690416664 "uncharacterized protein LOC105335370" "genome"
"LOC105322515" 178.85027964859 1.86609165611616 0.407469287123227 0.000156119857097714 "A-agglutinin anchorage subunit isoform X1" "genome"
"LOC105325659" 42.7377405144788 1.8658469672604 0.396184860416392 0.000110762662978053 "beta-lactamase-like" "genome"
"LOC105338923" 695.500087427305 1.8653069241928 0.451572156931229 0.000497114027097801 "collagen alpha-1(I) chain" "genome"
"LOC105328355" 86.7890751539277 1.86245788755899 0.577847410537055 0.00353301350070583 "uncharacterized protein LOC105328355" "genome"
"LOC105332774" 36.7796767951538 1.86240772283964 0.517111285096262 0.00148571886357195 "UDP-GalNAc:beta-1,3-N-acetylgalactosaminyltransferase 2" "genome"
"LOC105348911" 14.0998663722588 1.85532076885965 0.437085986130715 0.000403509673124637 "sulfotransferase 1E1-like" "genome"
"LOC117689782" 20.9759781455068 1.84897547612057 0.314527403507672 4.11955489995175e-06 "mitotic checkpoint serine/threonine-protein kinase BUB1-like isoform X2" "genome"
"LOC105325346" 25.0190763595734 1.84325799188279 0.258063238706187 7.16076136639285e-08 "transmembrane protein 26" "genome"
"LOC105340166" 471.650576373465 1.84298633966157 0.38551640547752 9.87403135074992e-05 "mucin-5AC isoform X1" "genome"
"LOC105340583" 94.0482705501508 1.83587818474681 0.485786635319239 0.0010808646578624 "protocadherin Fat 4" "genome"
"LOC109621204" 29.5770792085334 1.83566969639491 0.36995996770987 6.58514178811609e-05 "uncharacterized protein LOC109621204" "genome"
"LOC105329159" 55.9351786571538 1.83260559961906 0.559248940776311 0.00329305651264395 "uncharacterized protein LOC105329159" "genome"
"LOC105333219" 114.428058562652 1.83034022931334 0.418097111447234 0.000310008236479018 "uncharacterized protein LOC105333219" "genome"
"LOC117689243" 48.7386445730547 1.82919493348242 0.246302049115731 1.91174847865512e-08 "peroxiredoxin-5, mitochondrial-like" "genome"
"LOC105322237" 97.1654908868703 1.82711643558775 0.518888492077878 0.00204613791508488 "vacuolar segregation protein PEP7" "genome"
"LOC105328229" 23.1966402770161 1.82521464026249 0.2537233679917 6.00172259705515e-08 "probable cytochrome P450 CYP44" "genome"
"LOC117687824" 99.9098261975454 1.82474213174013 0.448314815324709 0.000603733893020722 "uncharacterized protein LOC117687824" "genome"
"LOC117688418" 68.0068167580205 1.82365311481263 0.532563458445082 0.00253386672872247 "zinc finger protein interacting with ribonucleoprotein K-like" "genome"
"LOC105345408" 259.331854490092 1.82254428814142 0.470089151961401 0.000867938271628929 "quinone reductase-like" "genome"
"LOC105325686" 11.2837073183713 1.82253072220163 0.492795147520271 0.0012980280920015 "uncharacterized protein LOC105325686" "genome"
"LOC117687662" 38.5720865758421 1.82003470484901 0.421036100846688 0.00036506352413256 "uncharacterized protein LOC117687662" "genome"
"LOC117687155" 57.2158513619352 1.81720733081382 0.539824351618787 0.00284533601780765 "uncharacterized protein LOC117687155" "genome"
"LOC117683218" 40.7963253934286 1.81279697360324 0.330910327704883 1.44673459801839e-05 "uncharacterized protein LOC117683218" "genome"
"LOC105336391" 24.4066700530415 1.81278887239023 0.330317244115491 1.33580277195257e-05 "circadian locomoter output cycles protein kaput" "genome"
"LOC105346846" 14.158769534606 1.81228695404198 0.438695939413605 0.000551368801078994 "sodium-coupled monocarboxylate transporter 1" "genome"
"LOC117682635" 56.5253091418283 1.81032201159747 0.353055015943793 4.07640062967087e-05 "uncharacterized protein LOC117682635" "genome"
"LOC105344571" 54.2051888575748 1.81011163638255 0.4998943617394 0.0015899988380471 "protocadherin Fat 1" "genome"
"LOC105347709" 36.6069182540078 1.80978590515908 0.55992326860664 0.00371602439195546 "uncharacterized protein LOC105347709" "genome"
"LOC117687440" 7.1080943778145 1.8063462535476 0.373548502780362 9.67655375102881e-05 "transcription intermediary factor 1-beta-like" "genome"
"LOC105327436" 73.2062041866771 1.80574519175248 0.520263047807827 0.0024274779531224 "universal stress protein PHOS34" "genome"
"LOC105344450" 27.9004966454316 1.80486373160826 0.499643551327875 0.00163731481654953 "sulfoquinovosidase" "genome"
"LOC105329017" 161.913196359942 1.80224759770903 0.469431418331281 0.000989321765808223 "perlucin-like protein isoform X2" "genome"
"LOC117687604" 33.0945512467444 1.80204970219498 0.541617293633725 0.00311951999753666 "uncharacterized protein LOC117687604" "genome"
"LOC105337090" 316.89818496825 1.80116231173623 0.414556560449906 0.000360938641295936 "MAM and LDL-receptor class A domain-containing protein 1 isoform X1" "genome"
"LOC105341680" 30.4993788993002 1.79586352375599 0.508473924549056 0.00214525150242888 "uncharacterized protein LOC105341680" "genome"
"LOC117689921" 41.4736649516268 1.79583716133157 0.572582948426613 0.00458825087286135 "free fatty acid receptor 4-like" "genome"
"LOC105348679" 54.2782783763445 1.79432049549313 0.261743589578088 1.79976210565625e-07 "sodium-coupled monocarboxylate transporter 1" "genome"
"LOC105319145" 128.329610119421 1.79395153067625 0.578671407816167 0.00498665355030147 "perlucin" "genome"
"LOC105335460" 232.118341613909 1.79279197017698 0.48852743718224 0.0014516303924526 "uncharacterized protein LOC105335460" "genome"
"LOC117689469" 33.8080173338412 1.79162453834953 0.512006891744958 0.00232411343695984 "uncharacterized protein LOC117689469" "genome"
"LOC105331104" 19.6634223343906 1.79110538903706 0.565549384064633 0.00434841106261692 "uncharacterized protein LOC105331104" "genome"
"LOC105325948" 62.1396458701655 1.79030410968928 0.380799125952545 0.000148221456579148 "transient receptor potential cation channel subfamily M member-like 2" "genome"
"LOC105348741" 176.932085882582 1.78760895651122 0.539679643337049 0.00332493355406134 "transmembrane protein 272" "genome"
"LOC105340525" 58.8464291597196 1.78593442517847 0.195591853320812 5.21941826862439e-11 "uncharacterized protein LOC105340525" "genome"
"LOC105328565" 57.9074918204269 1.78552987840944 0.383660387310851 0.000180117058549576 "polyribonucleotide nucleotidyltransferase 1, mitochondrial" "genome"
"LOC105345866" 44.4109452338242 1.78098395754747 0.207449857765159 5.49867601502992e-10 "arylacetamide deacetylase" "genome"
"LOC105339934" 64.3509043851886 1.78096319525999 0.433760281140681 0.000622424307334531 "uncharacterized protein LOC105339934" "genome"
"LOC105323826" 257.882391138177 1.77902117837002 0.47840864631234 0.00137325247583856 "melanopsin-B-like" "genome"
"LOC105335961" 167.284090752043 1.77756435967856 0.506850841858684 0.00237566228426233 "leucine-rich repeat-containing protein 46-like" "genome"
"LOC105345364" 49.6169419016096 1.77740194947691 0.567079982265221 0.00475773335540699 "sodium- and chloride-dependent creatine transporter 1 isoform X1" "genome"
"LOC109619522" 42.1982580932638 1.77672999975133 0.565715767927253 0.00470086568353834 "sarcoplasmic calcium-binding protein-like" "genome"
"LOC105338916" 1416.11390789337 1.77448820241835 0.413229445674152 0.0004490422657779 "collagen alpha-1(I) chain" "genome"
"LOC105342774" 14.7258923963309 1.77038210190461 0.348059844970316 5.47376136207114e-05 "collagen alpha-3(VI) chain isoform X1" "genome"
"LOC105333868" 60.1572549853345 1.76944370912042 0.555539185776271 0.00438489536353855 "carbonic anhydrase 14-like isoform X3" "genome"
"LOC105318230" 60.7283240892645 1.76770846772635 0.350926412861473 6.87128704603439e-05 "EF-hand calcium-binding domain-containing protein 6 isoform X1" "genome"
"LOC117689848" 11.3734235413455 1.76449511801246 0.544261556820233 0.00395794167057449 "ryncolin-1-like" "genome"
"LOC109618896" 93.2211540803516 1.76394556817139 0.376712664938496 0.00017480150557656 "multiple epidermal growth factor-like domains protein 10 isoform X1" "genome"
"LOC105337170" 58.2933262565509 1.76361485099752 0.540431711703712 0.00376721980770088 "BPTI/Kunitz domain-containing protein 5" "genome"
"LOC105348706" 230.773558850823 1.76326982424157 0.467170355073781 0.00126704332742967 "vacuolar protein sorting-associated protein 18 homolog isoform X2" "genome"
"LOC105337786" 42.4276520635413 1.76173545363347 0.408403762925945 0.000435259266225854 "neuropeptide SIFamide receptor" "genome"
"LOC105332049" 219.467408578213 1.76166536973282 0.419109010531128 0.000534489261120786 "C-terminal-binding protein 1" "genome"
"LOC105318540" 14.902084055237 1.75858001246485 0.541969397439907 0.0040100822855038 "uncharacterized protein LOC105318540 isoform X1" "genome"
"LOC117682548" 96.199893607082 1.7580336370564 0.527886412395058 0.00342064192719534 "uncharacterized protein LOC117682548 isoform X1" "genome"
"LOC117691981" 58.144085930681 1.75800745366822 0.420319868264732 0.000568417230014801 "uncharacterized protein LOC117691981" "genome"
"LOC105339876" 61.298465343382 1.75413158129298 0.462537839939871 0.00122594347270116 "L-galactose dehydrogenase" "genome"
"LOC105336142" 63.4872578216517 1.74972406933875 0.352815653745876 8.37880715807045e-05 "uncharacterized protein LOC105336142" "genome"
"LOC105323052" 72.0573640065819 1.7495443916165 0.504526045880454 0.00265869165035862 "uncharacterized protein LOC105323052" "genome"
"LOC105328258" 39.766583839194 1.74807419828339 0.554423222819898 0.00483371830328738 "uncharacterized protein LOC105328258" "genome"
"LOC117680550" 25.5197461604968 1.74752780382569 0.415829895914231 0.000557046111839546 "dehydrogenase/reductase SDR family member 9-like" "genome"
"LOC105346368" 24.6251896025616 1.74452865003872 0.495517958708678 0.00246679918952302 "perlucin-like protein" "genome"
"LOC117687861" 28.6445885563144 1.74441166851722 0.504175692924759 0.00271513739487457 "collectin-12-like" "genome"
"LOC105326547" 80.1985729820474 1.74351586328174 0.473392573349506 0.0016017788807704 "uncharacterized protein LOC105326547 isoform X3" "genome"
"LOC105320875" 20.9089699801033 1.73899702999808 0.359106565273365 0.00011957015097857 "fibropellin-1" "genome"
"LOC117689056" 34.6199490802604 1.73578202694864 0.485312104340438 0.00222085182367033 "uncharacterized protein LOC117689056" "genome"
"LOC105328755" 92.3184725755248 1.73483937280119 0.410517667371519 0.000545702183340652 "uncharacterized protein LOC105328755 isoform X2" "genome"
"LOC117686131" 15.3186921550703 1.72852106299123 0.416211529066156 0.000653383617901086 "uncharacterized protein LOC117686131" "genome"
"LOC117684128" 21.433279131736 1.72641908682806 0.417102154825128 0.000659902275845599 "uncharacterized protein LOC117684128" "genome"
"LOC105343006" 28.3944847331154 1.72589340997676 0.489377446396821 0.00250675048209478 "transmembrane protein 179-like isoform X2" "genome"
"LOC105333018" 53.2649851223603 1.72378518616992 0.456056668767174 0.00136246106789594 "uncharacterized protein LOC105333018 isoform X2" "genome"
"LOC109619490" 27.597595172252 1.72370579761476 0.438096096630548 0.000980265358955762 "multiple epidermal growth factor-like domains protein 10" "genome"
"LOC117685944" 39.6545877973646 1.72328301293386 0.33440726943006 5.60976094729119e-05 "uncharacterized protein LOC117685944" "genome"
"LOC117687867" 185.128131337407 1.7226353343374 0.501499740395611 0.00289043559316423 "aggrecan core protein-like" "genome"
"LOC117692040" 28.986905068749 1.72256006843444 0.491495792685591 0.00261682319397092 "uncharacterized protein LOC117692040" "genome"
"LOC105326043" 73.7043756927041 1.71934323462284 0.373719184688721 0.000260141487882997 "substance-K receptor" "genome"
"LOC105341779" 91.2389111390226 1.71508095922401 0.463238413174439 0.00164922317031365 "neo-calmodulin" "genome"
"LOC117681669" 246.120754610252 1.71218916975137 0.438854588556084 0.00110871339248947 "uncharacterized protein LOC117681669 isoform X2" "genome"
"LOC105332939" 59.940182060257 1.71165375527391 0.446263281435697 0.00123624801801348 "variant-silencing SET domain-containing protein-like" "genome"
"LOC105320924" 83.2530070271409 1.70667381028412 0.438169494698548 0.001127691576929 "von Willebrand factor D and EGF domain-containing protein" "genome"
"LOC105347919" 24.1966845890073 1.70623308052427 0.525270970320094 0.00431184587006782 "sodium-coupled monocarboxylate transporter 1" "genome"
"LOC105339865" 184.571705564967 1.70577055958516 0.430964895383186 0.000953496328416709 "uncharacterized protein LOC105339865 isoform X13" "genome"
"LOC105336755" 60.7086977583005 1.7056614028549 0.472363228715923 0.00219555557634389 "neurogenic differentiation factor 6-A" "genome"
"LOC105326286" 28.4623847041594 1.70505066201344 0.388501403247883 0.000430633795709857 "uncharacterized protein LOC105326286" "genome"
"LOC105319935" 53.7362469932273 1.69976756873821 0.533095297322078 0.00496748728003626 "buccalin-like" "genome"
"LOC105339855" 100.820548350577 1.69947927089118 0.225690103480551 4.46779990060879e-08 "acyl-coenzyme A synthetase ACSM3, mitochondrial" "genome"
"LOC117688116" 29.3491446754548 1.69863528373867 0.423420556396704 0.000884699690556117 "uncharacterized protein LOC117688116" "genome"
"LOC105325689" 23.0817111242902 1.69533481482616 0.360298768050191 0.000216690468423957 "low-density lipoprotein receptor-related protein 4-like isoform X2" "genome"
"LOC105343070" 49.8864883516673 1.69342856695482 0.511833442593158 0.00399273991360386 "cell death abnormality protein 1-like" "genome"
"LOC105321008" 350.261601018282 1.69322889707253 0.421212862682453 0.000876324986019069 "multiple epidermal growth factor-like domains protein 10" "genome"
"LOC117687091" 18.9010420728519 1.6913457487225 0.401279994198091 0.000628607379415264 "uncharacterized protein LOC117687091" "genome"
"LOC117687787" 74.8806024942248 1.68442829266805 0.444559411370508 0.00144024403922244 "protein ALP1-like" "genome"
"LOC105332319" 253.00005547315 1.68442585325618 0.502854508162534 0.00373300095853709 "glutamate receptor ionotropic, kainate 2 isoform X2" "genome"
"LOC105317147" 156.029260275033 1.67721675132638 0.269218773280682 2.8365383388269e-06 "uncharacterized threonine-rich GPI-anchored glycoprotein PJ4664.02 isoform X2" "genome"
"LOC105347159" 183.591615219937 1.67711364462463 0.194728355289532 1.43986620729783e-09 "beta-lactamase domain-containing protein 2-like" "genome"
"LOC105333463" 13.1725235632814 1.67546182154763 0.426119810871743 0.00113720715078946 "alkyl/aryl-sulfatase BDS1" "genome"
"LOC117681070" 12.9328816316401 1.66832527895264 0.492348261515947 0.00363153963751967 "uncharacterized protein LOC117681070" "genome"
"LOC109620046" 31.8565386216672 1.66408958654149 0.515070236084715 0.00489093046272908 "uncharacterized protein LOC109620046" "genome"
"LOC105346258" 256.606446104821 1.66407704424464 0.32377544018733 7.50334305149777e-05 "uncharacterized protein LOC105346258" "genome"
"LOC117692140" 634.611807739253 1.66294000850914 0.443773879798097 0.00174505760196328 "uncharacterized protein LOC117692140" "genome"
"LOC105335328" 128.652034607992 1.6555847951618 0.372354118605755 0.000462778059582968 "uncharacterized threonine-rich GPI-anchored glycoprotein PJ4664.02" "genome"
"LOC105338943" 191.562868452805 1.65483482227168 0.473805984600006 0.00305761595520003 "contactin-2 isoform X1" "genome"
"LOC105325827" 87.936558122629 1.65218577942907 0.489777565991195 0.0038016216774864 "uncharacterized protein LOC105325827 isoform X1" "genome"
"LOC105331627" 51.7508981709831 1.6480815325915 0.495741846736932 0.0042213464711954 "uncharacterized protein LOC105331627" "genome"
"LOC105330461" 15.1237712706423 1.64512155505373 0.441958122202608 0.00199694772387108 "uncharacterized protein LOC105330461" "genome"
"LOC105327615" 143.613832298623 1.64463889482495 0.416427015463395 0.00117585631710503 "MFS-type transporter SLC18B1 isoform X2" "genome"
"LOC105330901" 34.3651027332721 1.64284634944527 0.328615883822258 0.000117327400120145 "ethanolaminephosphotransferase 1-like" "genome"
"LOC105321540" 27.2282498741648 1.64137901435321 0.500208284113884 0.00464446527428817 "IgGFc-binding protein isoform X1" "genome"
"LOC105339713" 24.1654547499332 1.63976356158254 0.31027738802457 5.74710018830869e-05 "uncharacterized protein LOC105339713" "genome"
"LOC117688158" 61.0886856571724 1.63803858391092 0.43857518410585 0.00198468410380295 "mothers against decapentaplegic homolog 3-like" "genome"
"LOC105332130" 36.9815845060474 1.63368592379182 0.422846131779626 0.00141761329586528 "prolyl-tRNA synthetase associated domain-containing protein 1" "genome"
"LOC105317295" 51.1158697330878 1.63271562907234 0.337183054366075 0.000196619022747808 "myb/SANT-like DNA-binding domain-containing protein 3" "genome"
"LOC105325643" 45.9049713204161 1.63072461260567 0.286406152771633 1.956230888113e-05 "uncharacterized protein LOC105325643" "genome"
"LOC117688391" 18.2071275979719 1.62566335316905 0.34730078124688 0.000287933556904075 "uncharacterized protein LOC117688391" "genome"
"LOC105335979" 69.993549407285 1.62553738946543 0.403685848593433 0.0010531953847021 "acetylcholine receptor subunit delta-like" "genome"
"LOC105343572" 25.3650694518949 1.62336987659688 0.484065246919508 0.00420339212377681 "chitin synthase chs-2 isoform X1" "genome"
"LOC105326727" 85.8621328070742 1.60883538403779 0.390489433530098 0.000918246270675852 "beta-1,3-galactosyltransferase 1-like" "genome"
"LOC105330613" 59.0990468104929 1.60699308595582 0.473707733769601 0.00411473589566477 "uncharacterized protein LOC105330613 isoform X2" "genome"
"LOC105343455" 118.864397789401 1.60469995361855 0.369640225059647 0.000609979796906953 "LOW QUALITY PROTEIN: SRR1-like protein" "genome"
"LOC105318362" 84.463135795451 1.60334806159837 0.45877048177916 0.00345255299527862 "LOW QUALITY PROTEIN: mucin-19" "genome"
"LOC117692815" 46.3404406327918 1.60282424917132 0.417587985844992 0.00166117256757442 "collectin-12-like" "genome"
"LOC105319420" 24.1550285893847 1.60271716196548 0.379224062529574 0.000725066832545889 "glutamic acid-rich protein" "genome"
"LOC105323179" 53.3020603911772 1.60083002116627 0.453376353466738 0.00318208228399161 "growth hormone secretagogue receptor type 1" "genome"
"LOC105332224" 15.8613101668657 1.59805514049145 0.30505657464403 7.84147805838095e-05 "neuronal acetylcholine receptor subunit beta-3" "genome"
"LOC105332773" 809.007231377154 1.59804658877809 0.250550687740307 3.37332854520127e-06 "zinc finger homeobox protein 4" "genome"
"LOC117688946" 47.1980264377986 1.59730474140574 0.323814772694938 0.000182778699400476 "uncharacterized protein LOC117688946" "genome"
"LOC105330817" 43.0798520935271 1.59469388402187 0.325375311480528 0.000202170232464146 "uncharacterized protein LOC105330817" "genome"
"LOC117682810" 624.011563659716 1.5944112450476 0.292142951556428 4.42863733302039e-05 "uncharacterized protein LOC117682810 isoform X1" "genome"
"LOC117691885" 31.516178603821 1.59272970719539 0.452315783182707 0.00334083028969174 "uncharacterized protein LOC117691885" "genome"
"LOC105342434" 102.809662072694 1.5883510854648 0.316988159843649 0.000145724765557743 "uncharacterized protein LOC105342434 isoform X1" "genome"
"LOC105320056" 186.064849476701 1.58618300827283 0.420528911231677 0.00215769015023979 "neurogenic locus notch homolog protein 2 isoform X2" "genome"
"LOC117680530" 360.236629552531 1.585640028237 0.434429825612541 0.00270089265463388 "plancitoxin-1-like" "genome"
"LOC105331301" 98.135711017126 1.58542599981024 0.409230934305136 0.001613619299252 "cadherin-99C" "genome"
"LOC105324949" 93.0057272417672 1.57992393389723 0.324084097520113 0.000231592105358879 "ras-related protein Rab-13" "genome"
"LOC105330757" 51.2647977129449 1.57807282030609 0.425325746809278 0.00249331689747467 "protein draper" "genome"
"LOC105328225" 24.5872063079266 1.57560371118158 0.249480891537826 5.40106287685337e-06 "isobutyryl-CoA dehydrogenase, mitochondrial" "genome"
"LOC105336115" 118.457986299529 1.57513304487574 0.47079707755533 0.00473877270390525 "sialin" "genome"
"LOC105346626" 99.3684197836058 1.57189857053213 0.413151755736064 0.00208316548483014 "atrial natriuretic peptide receptor 1" "genome"
"LOC105343908" 117.022236312605 1.570424558803 0.382323201521219 0.00106242645962449 "uncharacterized protein LOC105343908" "genome"
"LOC105327537" 149.294092413518 1.57001874520851 0.16032120411917 4.18968312130812e-11 "uncharacterized protein LOC105327537" "genome"
"LOC105339763" 402.8364887322 1.56649542821912 0.368234910770445 0.00077952519124498 "uncharacterized protein LOC105339763 isoform X1" "genome"
"LOC105325624" 93.9183371185141 1.56413756567819 0.375006101685106 0.000935503253289556 "uncharacterized protein LOC105325624" "genome"
"LOC117687741" 166.097802124469 1.56133984119533 0.451372880002478 0.00404477461778468 "serine-rich adhesin for platelets-like isoform X2" "genome"
"LOC105317994" 26.6955909901992 1.56114322691937 0.350115707272824 0.000574170897346526 "solute carrier family 49 member A3" "genome"
