"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "description" "feature"
"LOC105329321" 8.8975174153135 -1.66721576714588 0.526381059211036 4.25762245514473e-06 0.000356644435556208 "uncharacterized protein LOC105329321" "genome"
"LOC117682897" 19.5186378776237 -1.69504432664542 0.477231035878816 1.28273061489299e-06 0.000187187585321846 "uncharacterized protein LOC117682897" "genome"
"LOC105336341" 15.9257370724599 -1.69968596884555 0.360400598676646 1.59392823473086e-08 1.3033759792408e-05 "pancreatic triacylglycerol lipase" "genome"
"LOC109617052" 34.7461726338264 -1.7196162186633 0.342106874391951 4.12431153635116e-09 5.66199235415409e-06 "uncharacterized protein LOC109617052" "genome"
"LOC117686971" 20.6615684780498 -1.85154576532037 0.52362925826176 1.2355212063193e-06 0.000186087829595941 "uncharacterized protein LOC117686971" "genome"
"LOC117687307" 15.3900240655757 -1.8747515546357 0.394319098753929 1.62607820286236e-08 1.3033759792408e-05 "uncharacterized protein LOC117687307" "genome"
"LOC117690889" 123.614148174203 -1.91420020451198 0.564411929608888 1.71925661937284e-06 0.000212566889201191 "uncharacterized protein LOC117690889 isoform X2" "genome"
"LOC117691374" 40.4362215057213 -1.97678776641744 0.615202236881946 2.4020632506443e-06 0.000253289842146228 "uncharacterized protein LOC117691374" "genome"
"LOC105330264" 21.1771603827109 -2.07363766098748 0.54366979036558 4.10911014532652e-07 9.76348276934265e-05 "piggyBac transposable element-derived protein 4-like" "genome"
"LOC117690991" 14.9409268187088 -2.08047108410054 0.56264738400932 5.64926966714674e-07 0.000114425494053166 "uncharacterized protein LOC117690991" "genome"
"LOC117686831" 8.11167388546422 -2.26390146405305 0.660370651560116 6.68656092680048e-07 0.000127101236201667 "perlucin-like protein" "genome"
"LOC105322771" 24.2987418107399 -2.2883605317985 0.548873705714364 8.92156381958629e-08 3.98059740148925e-05 "uncharacterized protein DDB_G0290301 isoform X1" "genome"
"LOC117686830" 58.1258037856473 -2.56032392167928 0.528417598494893 3.26596730822517e-09 5.05997430831299e-06 "perlucin-like protein" "genome"
"LOC105348733" 87.5006622113905 -2.87658137285621 0.556274687803167 1.27447041759117e-10 6.29868769781907e-07 "G2/mitotic-specific cyclin-A" "genome"
"LOC105336299" 155.309311847155 -2.95124135401424 0.602528056004715 2.16621968833182e-10 8.92157578639461e-07 "ribonucleoside-diphosphate reductase small chain" "genome"
"LOC105327445" 156.737869147615 -5.99731716097515 1.05850453575154 8.84501037301513e-13 1.09284525663788e-08 "sperm-specific protein PHI-2B/PHI-3" "genome"
