"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "cat" "description" "feature" "count" "plus_minus" "analysis" "geneID"
"LOC105345410" 65.8253000127907 -0.448214184479999 0.163602535172805 0.000634800251539957 0.0282500874731828 "characterized" "WD repeat-containing protein 46 isoform X2" "genome" 1 -1 "diploid_desiccation" 105345410
"LOC105320900" 128.007197783166 -0.444541598400336 0.181893789874356 0.00138559491341492 0.0464356291823255 "characterized" "cell division control protein 42 homolog" "genome" 1 -1 "diploid_desiccation" 105320900
"LOC105347607" 118.119512392617 -0.442100945482944 0.175134765588705 0.00114864534210721 0.0413944957939051 "characterized" "GTPase IMAP family member 4 isoform X3" "genome" 1 -1 "diploid_desiccation" 105347607
"LOC105326466" 100.141905723206 -0.42760133290688 0.164087776993847 0.000984060746791677 0.0373568526299313 "uncharacterized" "uncharacterized protein LOC105326466 isoform X1" "genome" 1 -1 "diploid_desiccation" 105326466
"LOC105344728" 69.0236969496075 -0.425881759567884 0.161377864330675 0.000910444607446487 0.0356283599347566 "characterized" "splicing factor 3B subunit 3" "genome" 1 -1 "diploid_desiccation" 105344728
"LOC105348979" 201.143100462667 -0.421858487860644 0.166324809567699 0.00121516787714542 0.0425887408370965 "uncharacterized" "uncharacterized protein LOC105348979 isoform X1" "genome" 1 -1 "diploid_desiccation" 105348979
"LOC105329829" 212.340242966188 -0.41749388474684 0.147942684077549 0.000559545428561932 0.0254333998122592 "characterized" "kinesin-like protein KIF9 isoform X2" "genome" 1 -1 "diploid_desiccation" 105329829
"LOC105333224" 254.924512753961 -0.412407878885914 0.130382696082279 0.000195338475044207 0.0121939614220118 "characterized" "AP-2 complex subunit alpha-2 isoform X1" "genome" 1 -1 "diploid_desiccation" 105333224
"LOC105329922" 68.6536352380674 -0.411048491056008 0.155299722941323 0.000953865671404212 0.0367126671054365 "characterized" "mitoferrin-1" "genome" 1 -1 "diploid_desiccation" 105329922
"LOC105336481" 100.482636915207 -0.409842148108335 0.15896338960029 0.00114484284692801 0.0413944957939051 "characterized" "LOW QUALITY PROTEIN: voltage-dependent T-type calcium channel subunit alpha-1H" "genome" 1 -1 "diploid_desiccation" 105336481
"LOC105335151" 116.326332202385 -0.408947960865192 0.162335618948238 0.00133997624038512 0.0454877015139057 "characterized" "coiled-coil domain-containing protein 169 isoform X17" "genome" 1 -1 "diploid_desiccation" 105335151
"LOC105338170" 60.0990956152324 -0.405984535325285 0.162461088686179 0.00145301550626347 0.0475676709011682 "characterized" "ras-related protein Rab-37 isoform X6" "genome" 1 -1 "diploid_desiccation" 105338170
"LOC105339639" 119.285954154755 -0.393658339430828 0.139166022198335 0.000607882474893377 0.0273061949285438 "characterized" "70 kDa neurofilament protein isoform X2" "genome" 1 -1 "diploid_desiccation" 105339639
"LOC105325607" 35.0025841102157 -0.389100769668151 0.152585940193492 0.00138366103682652 0.0464356291823255 "characterized" "WD repeat-containing protein 5" "genome" 1 -1 "diploid_desiccation" 105325607
"LOC105336635" 237.300919776938 -0.372912830952195 0.136304195808561 0.00087999972695439 0.0347927164772711 "characterized" "cAMP-dependent protein kinase catalytic subunit 1 isoform X3" "genome" 1 -1 "diploid_desiccation" 105336635
"LOC105322206" 85.1487060619348 -0.361207400333312 0.112640747161488 0.000219322423466649 0.01319796822471 "characterized" "nuclear pore complex protein Nup50 isoform X1" "genome" 1 -1 "diploid_desiccation" 105322206
"LOC105319378" 163.693581484302 -0.346918086387727 0.133120388413141 0.0014653702603354 0.0475754797995477 "uncharacterized" "uncharacterized protein LOC105319378 isoform X8" "genome" 1 -1 "diploid_desiccation" 105319378
"LOC105322880" 146.095884241771 -0.326178139550459 0.117491612477331 0.00101443215941238 0.0380630858872848 "characterized" "F-box only protein 11" "genome" 1 -1 "diploid_desiccation" 105322880
"LOC105333703" 770.623441518334 -0.305325796454044 0.100281804207047 0.000472677025655583 0.0225395103467265 "characterized" "disabled homolog 2-interacting protein isoform X6" "genome" 1 -1 "diploid_desiccation" 105333703
"LOC105337592" 826.570514096288 -0.273357663510511 0.0677895315116141 1.60141822900029e-05 0.0019899181318279 "characterized" "septin-7 isoform X2" "genome" 1 -1 "diploid_desiccation" 105337592
"LOC105344718" 436.989191960494 -0.264016854722392 0.08043994803101 0.000298550686785505 0.0164168561561133 "characterized" "unconventional myosin-XVIIIa isoform X1" "genome" 1 -1 "diploid_desiccation" 105344718
"LOC105345860" 46.6993316139252 -0.204440029764795 0.455047567440238 0.000284152746949801 0.0158113590538562 "characterized" "ryncolin-1" "genome" 1 -1 "diploid_desiccation" 105345860
"LOC117693057" 57.9159361537271 -0.175878220333356 0.352113050131653 0.000174599211878354 0.0114031758310723 "characterized" "mucin-2-like" "genome" 1 -1 "diploid_desiccation" 117693057
"LOC117690689" 101.40699507933 -0.14656259054294 0.286662094681711 3.14783649380854e-05 0.00325605400786596 "uncharacterized" "uncharacterized protein LOC117690689 isoform X1" "genome" 1 -1 "diploid_desiccation" 117690689
"LOC105343654" 44.3697846543633 -0.140539588844884 0.274905184899762 6.07074659620962e-05 0.00540324683093336 "characterized" "short-chain collagen C4-like" "genome" 1 -1 "diploid_desiccation" 105343654
"LOC105330645" 15.8412148017473 -0.110871784400499 0.230293554644715 0.00110175322055181 0.0403513273733931 "uncharacterized" "uncharacterized protein LOC105330645 isoform X2" "genome" 1 -1 "diploid_desiccation" 105330645
"LOC117682163" 20.9485905000382 -0.0769756151865596 0.189076466981143 0.000167018811814038 0.0110590726050984 "characterized" "tubulin alpha-8 chain-like isoform X2" "genome" 1 -1 "diploid_desiccation" 117682163
"LOC117691118" 18.9550335639043 -0.031557325767727 0.16222713996301 0.000236941124896311 0.0138657656453083 "characterized" "A disintegrin and metalloproteinase with thrombospondin motifs adt-1-like isoform X2" "genome" 1 -1 "diploid_desiccation" 117691118
"LOC117681305" 11.3107206858859 0.0338488964061346 0.176529793594657 0.000900584769845625 0.0353872487798067 "uncharacterized" "uncharacterized protein LOC117681305 isoform X2" "genome" 1 1 "diploid_desiccation" 117681305
"LOC105318290" 18.0826581519835 0.175077026301668 0.239365605160272 0.000491167847827693 0.023093336452164 "characterized" "proline-rich transmembrane protein 1" "genome" 1 1 "diploid_desiccation" 105318290
"LOC105321391" 380.908249693375 0.29057417412697 0.0972178157211033 0.00066778103837398 0.0293762251731597 "characterized" "synaptosomal-associated protein 25 isoform X4" "genome" 1 1 "diploid_desiccation" 105321391
"LOC105321795" 218.747749180432 0.313491727967562 0.10132271966924 0.000415672310413115 0.0204480856865434 "characterized" "serine/threonine-protein kinase B-raf isoform X1" "genome" 1 1 "diploid_desiccation" 105321795
"LOC105339081" 534.24130390806 0.322213493157436 0.110296725728234 0.000681985546942295 0.0295929147988384 "characterized" "transformer-2 protein homolog alpha isoform X10" "genome" 1 1 "diploid_desiccation" 105339081
"LOC105331823" 6115.89670589066 0.328421778851412 0.123544992692248 0.001330922869549 0.0453176868891274 "characterized" "40S ribosomal protein S24 isoform X2" "genome" 1 1 "diploid_desiccation" 105331823
"LOC105337552" 228.843391267232 0.335224465359593 0.111258627095187 0.000475855047035822 0.0225395103467265 "characterized" "Krueppel-like factor 8" "genome" 1 1 "diploid_desiccation" 105337552
"LOC105332258" 230.037039229208 0.33778951274908 0.120013001973557 0.00085756537754212 0.0344433444390763 "characterized" "importin subunit alpha-7 isoform X1" "genome" 1 1 "diploid_desiccation" 105332258
"LOC105326374" 437.819952513272 0.341958531023333 0.101858372862187 0.000145063140586121 0.00997359785787222 "characterized" "transient receptor potential cation channel subfamily M member 2 isoform X2" "genome" 1 1 "diploid_desiccation" 105326374
"LOC105347102" 446.607926903674 0.35325786680788 0.132433783593874 0.00120822487647831 0.0425010868314136 "uncharacterized" "uncharacterized protein LOC105347102" "genome" 1 1 "diploid_desiccation" 105347102
"LOC105348430" 4938.18146422618 0.359280486951287 0.126834043313874 0.00067149568229545 0.0294718838908389 "characterized" "40S ribosomal protein S23" "genome" 1 1 "diploid_desiccation" 105348430
"LOC105348422" 137.711855095081 0.360115023422182 0.116132999285985 0.000312613863617258 0.0168512081526193 "uncharacterized" "uncharacterized protein LOC105348422 isoform X1" "genome" 1 1 "diploid_desiccation" 105348422
"LOC105340053" 661.268007221182 0.365789604845834 0.12268620188223 0.000447050869446733 0.0217444382039288 "characterized" "cytochrome c oxidase subunit 5A, mitochondrial" "genome" 1 1 "diploid_desiccation" 105340053
"LOC105344064" 105.716159295461 0.385136730671509 0.148928745828937 0.00128712017013318 0.0442196258090998 "characterized" "cathepsin L1" "genome" 1 1 "diploid_desiccation" 105344064
"LOC105342039" 127.104832132745 0.396345680987556 0.144503567401535 0.000794179987040058 0.0329064310807245 "characterized" "glucocorticoid-induced transcript 1 protein" "genome" 1 1 "diploid_desiccation" 105342039
"LOC105323166" 3019.34559421866 0.402302651245426 0.0673778143329489 6.45687880833472e-10 3.74420705685737e-07 "uncharacterized" "uncharacterized protein LOC105323166 isoform X1" "genome" 1 1 "diploid_desiccation" 105323166
"LOC105349102" 129.414320286146 0.403271747306866 0.139444796533723 0.000492384495788328 0.0230937983122682 "uncharacterized" "uncharacterized protein LOC105349102" "genome" 1 1 "diploid_desiccation" 105349102
"LOC105333111" 803.611479642511 0.41020035142874 0.142322173791732 0.000493985492771961 0.0231122405615752 "characterized" "splicing factor 3B subunit 1 isoform X1" "genome" 1 1 "diploid_desiccation" 105333111
"LOC105333348" 95.4148361093287 0.411493754467473 0.162386292377899 0.00131090452948695 0.0449341224366962 "characterized" "protein SREK1IP1" "genome" 1 1 "diploid_desiccation" 105333348
"LOC105325190" 94.3617920431107 0.416435982195124 0.162301026832151 0.00117335021535654 0.0417346277343174 "characterized" "protein O-mannosyl-transferase TMTC4 isoform X2" "genome" 1 1 "diploid_desiccation" 105325190
"LOC105336164" 58.5491721164997 0.41661844320851 0.168236987431909 0.00149222479795185 0.048072750393277 "characterized" "N-acetylglucosamine-1-phosphotransferase subunits alpha/beta isoform X1" "genome" 1 1 "diploid_desiccation" 105336164
"LOC105333576" 284.842707081003 0.429694772428538 0.136425059556104 0.000195967361307637 0.0121939614220118 "characterized" "NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10" "genome" 1 1 "diploid_desiccation" 105333576
"LOC105348744" 39.3438077430536 0.430491819942038 0.169313835804266 0.00118098127693375 0.0417731196218194 "characterized" "ribonucleoside-diphosphate reductase large subunit" "genome" 1 1 "diploid_desiccation" 105348744
"LOC105324107" 379.738414278488 0.43307631292417 0.145607337317469 0.00033963691789398 0.0179799196624325 "characterized" "transmembrane protein 14C" "genome" 1 1 "diploid_desiccation" 105324107
"LOC105333469" 3158.796950294 0.437636906186725 0.147611673368448 0.000343902058796759 0.0179799196624325 "characterized" "60S ribosomal protein L35a" "genome" 1 1 "diploid_desiccation" 105333469
"LOC105336022" 154.606084057683 0.439451362865946 0.168525011756824 0.000957338047952176 0.0367126671054365 "characterized" "cysteine and histidine-rich protein 1" "genome" 1 1 "diploid_desiccation" 105336022
"LOC105339313" 139.443418094349 0.442171404598035 0.164591285088727 0.000763791310253597 0.0321228802483799 "characterized" "LOW QUALITY PROTEIN: telomerase protein component 1" "genome" 1 1 "diploid_desiccation" 105339313
"LOC105322085" 598.95244250259 0.444655521873293 0.174343492391616 0.0010982833702116 0.0403392525381367 "characterized" "calmodulin" "genome" 1 1 "diploid_desiccation" 105322085
"LOC105317186" 1422.3274011448 0.449627732739055 0.14237529002329 0.000178114789602017 0.0115148804521088 "characterized" "ribosome biogenesis protein NSA2 homolog" "genome" 1 1 "diploid_desiccation" 105317186
"LOC105327580" 52.2759502771744 0.450719480905737 0.169815843447728 0.00080420914224768 0.033095368056025 "characterized" "phospholipid phosphatase 1 isoform X2" "genome" 1 1 "diploid_desiccation" 105327580
"LOC105321548" 4856.04350540954 0.451432910713938 0.171072147398533 0.000861124623599056 0.0344433444390763 "characterized" "60S ribosomal protein L31" "genome" 1 1 "diploid_desiccation" 105321548
"LOC105341326" 6234.77712055193 0.456852778752021 0.148614704278038 0.000228425693523599 0.0135750126436882 "characterized" "40S ribosomal protein S6" "genome" 1 1 "diploid_desiccation" 105341326
"LOC105337548" 199.984059544206 0.458295775247064 0.173637167919056 0.000819318477457411 0.0334295914384329 "characterized" "multidrug resistance-associated protein 4 isoform X1" "genome" 1 1 "diploid_desiccation" 105337548
"LOC105332650" 878.889208466325 0.459472322907739 0.171260858100884 0.000726020832531277 0.0309423934327806 "characterized" "ceramide glucosyltransferase" "genome" 1 1 "diploid_desiccation" 105332650
"LOC105317090" 41.8401765353361 0.460644075710362 0.172564996177609 0.000746523185975415 0.0316050170062512 "characterized" "protein YIPF1" "genome" 1 1 "diploid_desiccation" 105317090
"LOC105331566" 666.783245688609 0.46141946505383 0.183000243380876 0.00111312236058418 0.040631914981127 "characterized" "transcription factor MafK" "genome" 1 1 "diploid_desiccation" 105331566
"LOC105323686" 152.122368712231 0.464152761472421 0.177699208009843 0.000863865393432521 0.0344433444390763 "characterized" "enhancer of rudimentary homolog" "genome" 1 1 "diploid_desiccation" 105323686
"LOC105333577" 3476.16117332317 0.469216907638074 0.145271572223834 0.000131054688002357 0.00932290895766952 "characterized" "60S ribosomal protein L3" "genome" 1 1 "diploid_desiccation" 105333577
"LOC105323596" 112.313322755473 0.469329937998673 0.166675674165093 0.000473944781551698 0.0225395103467265 "uncharacterized" "uncharacterized protein LOC105323596" "genome" 1 1 "diploid_desiccation" 105323596
"LOC105348429" 293.015744403787 0.46992061301534 0.126343109941061 2.21976885907621e-05 0.00255888535465556 "characterized" "V-type proton ATPase subunit S1" "genome" 1 1 "diploid_desiccation" 105348429
"LOC105317345" 489.766863027339 0.472350604497738 0.152541835836451 0.00020086985531512 0.0123596319977818 "characterized" "cytochrome b-c1 complex subunit 7" "genome" 1 1 "diploid_desiccation" 105317345
"LOC105339056" 135.060104063841 0.473307122889399 0.175377392148248 0.000656818257999726 0.0289605395969649 "characterized" "non-specific lipid-transfer protein isoform X1" "genome" 1 1 "diploid_desiccation" 105339056
"LOC105326509" 189.079140938446 0.480856855046617 0.183257264151914 0.000792256007208174 0.0329064310807245 "characterized" "ataxin-7-like protein 3 isoform X3" "genome" 1 1 "diploid_desiccation" 105326509
"LOC105329611" 228.711794501854 0.483144558526726 0.199884055987646 0.00134304720711521 0.0454877015139057 "characterized" "WW domain-binding protein 2" "genome" 1 1 "diploid_desiccation" 105329611
"LOC105333595" 173.410725745433 0.491280710961038 0.156201723907273 0.00016149095332548 0.0108052128770503 "characterized" "selenoprotein M-like" "genome" 1 1 "diploid_desiccation" 105333595
"LOC105341775" 302.614061117596 0.493459002275426 0.206927653801312 0.00141916408076401 0.0469517470515341 "characterized" "fos-related antigen 1" "genome" 1 1 "diploid_desiccation" 105341775
"LOC105322849" 99.1026596699081 0.494967288194034 0.187313664267788 0.000712505493603997 0.0306393373609125 "characterized" "E3 ubiquitin-protein ligase RNF166" "genome" 1 1 "diploid_desiccation" 105322849
"LOC105331717" 768.333408665854 0.496856707046806 0.165308523128154 0.000249809012453805 0.0143986303081808 "uncharacterized" "uncharacterized protein LOC105331717" "genome" 1 1 "diploid_desiccation" 105331717
"LOC105343926" 920.289212555048 0.509652198609871 0.213683806175875 0.00134137266275138 0.0454877015139057 "characterized" "vascular endothelial growth factor A" "genome" 1 1 "diploid_desiccation" 105343926
"LOC105347539" 149.837800711073 0.509847769571798 0.179862989773429 0.00039953825722059 0.0200430214176518 "characterized" "coiled-coil domain-containing protein 124" "genome" 1 1 "diploid_desiccation" 105347539
"LOC105339435" 70.9741976181522 0.510313606426433 0.174117014179155 0.000302461937952924 0.0164897767654335 "characterized" "dnaJ homolog subfamily B member 11-like" "genome" 1 1 "diploid_desiccation" 105339435
"LOC105324776" 683.11209256577 0.511074245292762 0.195224816447449 0.000733831150296468 0.0311365696054839 "characterized" "peptidyl-prolyl cis-trans isomerase-like" "genome" 1 1 "diploid_desiccation" 105324776
"LOC105326163" 337.214226180316 0.513289087103708 0.206299948069486 0.00102798008005443 0.0384959428804726 "uncharacterized" "uncharacterized protein LOC105326163" "genome" 1 1 "diploid_desiccation" 105326163
"LOC105332844" 4311.00539085353 0.513813792840875 0.188333304044751 0.000522476711306622 0.0240918418013579 "characterized" "60S ribosomal protein L14" "genome" 1 1 "diploid_desiccation" 105332844
"LOC105341101" 2746.16539196858 0.515786091672035 0.139933768812335 1.78398127889686e-05 0.00217441183139939 "characterized" "40S ribosomal protein S9" "genome" 1 1 "diploid_desiccation" 105341101
"LOC105331281" 350.706913862973 0.519732656279114 0.188282813772193 0.000480996944987065 0.0227268087389444 "characterized" "NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial" "genome" 1 1 "diploid_desiccation" 105331281
"LOC105319225" 27.3609655390429 0.521134489432815 0.198493457827249 0.000692296358210937 0.0299723599790147 "characterized" "glutaredoxin-2, mitochondrial-like isoform X1" "genome" 1 1 "diploid_desiccation" 105319225
"LOC105326555" 1024.95417936715 0.521719485506673 0.140425367737706 1.93920980258535e-05 0.0023338816844197 "characterized" "LOW QUALITY PROTEIN: polyadenylate-binding protein 4" "genome" 1 1 "diploid_desiccation" 105326555
"LOC105340199" 251.993172642139 0.522173199082156 0.211710379735591 0.00105304297775185 0.0390523845392625 "characterized" "transcription initiation factor TFIID subunit 10 isoform X2" "genome" 1 1 "diploid_desiccation" 105340199
"LOC105343260" 5697.26967162829 0.523034905834155 0.151137028875264 5.32836519713571e-05 0.00490209598136485 "characterized" "40S ribosomal protein S17" "genome" 1 1 "diploid_desiccation" 105343260
"LOC105336986" 41.4908918121582 0.524901007401049 0.182535651646215 0.000344828099713248 0.0179799196624325 "characterized" "cyclin-dependent kinases regulatory subunit 1 isoform X1" "genome" 1 1 "diploid_desiccation" 105336986
"LOC105348141" 1678.90743351036 0.525015320771882 0.149736428373333 4.23625326805028e-05 0.00409418901704091 "characterized" "60S ribosomal protein L44" "genome" 1 1 "diploid_desiccation" 105348141
"LOC105333767" 291.911375047449 0.526813617214679 0.164113120300083 0.000117320648472458 0.00879529201063943 "characterized" "ribonuclease H2 subunit B" "genome" 1 1 "diploid_desiccation" 105333767
"LOC105330420" 225.686401491745 0.527758354871264 0.179218181901981 0.000272711501450428 0.0153038337001624 "characterized" "CXXC motif containing zinc binding protein-like isoform X1" "genome" 1 1 "diploid_desiccation" 105330420
"LOC105347437" 64.2656618203917 0.530330838015399 0.199832978828873 0.000625200435278178 0.0279905830042417 "uncharacterized" "uncharacterized protein LOC105347437 isoform X2" "genome" 1 1 "diploid_desiccation" 105347437
"LOC105337746" 2603.34488215033 0.531928525022203 0.136349320792263 8.07248792795995e-06 0.00119748162007319 "characterized" "60S ribosomal protein L13" "genome" 1 1 "diploid_desiccation" 105337746
"LOC105327662" 21.9854306467226 0.532147686940655 0.2290298279374 0.00145666049059806 0.0475676709011682 "characterized" "tRNA-splicing endonuclease subunit Sen15-like" "genome" 1 1 "diploid_desiccation" 105327662
"LOC105333358" 114.673087483043 0.536348146667232 0.222353954498121 0.0011588060576461 0.0416821667652553 "characterized" "stress-induced-phosphoprotein 1 isoform X4" "genome" 1 1 "diploid_desiccation" 105333358
"LOC105345808" 413.534562410971 0.543627121544238 0.126814978094693 1.70424593758177e-06 0.000354483155017007 "characterized" "cytochrome b-c1 complex subunit Rieske, mitochondrial-like" "genome" 1 1 "diploid_desiccation" 105345808
"LOC105341104" 93.6284363158214 0.544735829949222 0.191015233947919 0.000343217578089544 0.0179799196624325 "characterized" "proliferating cell nuclear antigen" "genome" 1 1 "diploid_desiccation" 105341104
"LOC105343801" 7806.510735278 0.549057626254292 0.158739740292247 4.7106978308071e-05 0.00446256998466954 "characterized" "60S ribosomal protein L18" "genome" 1 1 "diploid_desiccation" 105343801
"LOC105334475" 63.0838017174694 0.553355352470079 0.14498333001596 1.19472245989714e-05 0.00158765340226331 "characterized" "TELO2-interacting protein 1 homolog" "genome" 1 1 "diploid_desiccation" 105334475
"LOC105320040" 87.0314695201809 0.554483013879584 0.217435341975397 0.000777397612649967 0.0324101976376248 "characterized" "ubiquitin-like protein ATG12" "genome" 1 1 "diploid_desiccation" 105320040
"LOC105327664" 40.6197183753424 0.559817626070866 0.227610096102097 0.000949700403954706 0.0367126671054365 "characterized" "ribonuclease 3 isoform X3" "genome" 1 1 "diploid_desiccation" 105327664
"LOC117682250" 30.1626145672993 0.56012461982601 0.24264439207387 0.0014151016318209 0.0469313428535958 "uncharacterized" "uncharacterized protein LOC117682250" "genome" 1 1 "diploid_desiccation" 117682250
"LOC105325769" 63.1613209791725 0.561596396511833 0.232999990460349 0.00108591580674831 0.0401159939728489 "characterized" "disks large-associated protein 5 isoform X1" "genome" 1 1 "diploid_desiccation" 105325769
"LOC105317506" 4548.19194886452 0.566390765930668 0.131324197993672 1.36798106606809e-06 0.000299722800665352 "characterized" "40S ribosomal protein S11" "genome" 1 1 "diploid_desiccation" 105317506
"LOC105317596" 132.488451988101 0.576827004493173 0.253826587435549 0.00145529497664569 0.0475676709011682 "characterized" "protein CWC15 homolog A" "genome" 1 1 "diploid_desiccation" 105317596
"LOC105344219" 31.436829482999 0.579392963187086 0.208061037426887 0.000383474476656212 0.0195987647370362 "characterized" "ribosomal protein 63, mitochondrial-like" "genome" 1 1 "diploid_desiccation" 105344219
"LOC105328353" 728.04967385219 0.583399498293204 0.189211183959239 0.000157246590702793 0.0105953195763685 "characterized" "serine/arginine-rich splicing factor 7 isoform X4" "genome" 1 1 "diploid_desiccation" 105328353
"LOC105341773" 35.9474806866168 0.587962621142996 0.235454920812871 0.000818721640896225 0.0334295914384329 "uncharacterized" "uncharacterized protein LOC105341773" "genome" 1 1 "diploid_desiccation" 105341773
"LOC105319930" 122.528671691125 0.58997309821237 0.236998798988942 0.00083764709648414 0.0340323032660733 "characterized" "ragulator complex protein LAMTOR5 homolog" "genome" 1 1 "diploid_desiccation" 105319930
"LOC105329817" 99.3044235273065 0.590672352198018 0.15393208894897 1.02112726271357e-05 0.00143450352710484 "characterized" "inorganic pyrophosphatase" "genome" 1 1 "diploid_desiccation" 105329817
"LOC105331161" 33.3084388584858 0.591129466685036 0.245771009965124 0.00104766559479144 0.038979425151166 "characterized" "coiled-coil-helix-coiled-coil-helix domain-containing protein 1" "genome" 1 1 "diploid_desiccation" 105331161
"LOC105337001" 122.322122852767 0.591592960210353 0.224034843347588 0.000562072980158133 0.0254877453751328 "uncharacterized" "uncharacterized protein LOC105337001" "genome" 1 1 "diploid_desiccation" 105337001
"LOC105328682" 26.7664940433739 0.598425180423352 0.254411866553212 0.00113292512899472 0.0410599531599297 "characterized" "YEATS domain-containing protein 4" "genome" 1 1 "diploid_desiccation" 105328682
"LOC105344265" 62.0928310484554 0.601608000765909 0.217395507446003 0.00038459183031989 0.0195987647370362 "characterized" "SNARE-associated protein Snapin" "genome" 1 1 "diploid_desiccation" 105344265
"LOC105327153" 292.497931723743 0.602091163870383 0.160041963455782 1.33983485142814e-05 0.00175610135047458 "characterized" "cathepsin Z-like" "genome" 1 1 "diploid_desiccation" 105327153
"LOC117691584" 44.8823660841761 0.602798949394375 0.210048905052689 0.000284831463258393 0.0158113590538562 "uncharacterized" "uncharacterized protein LOC117691584" "genome" 1 1 "diploid_desiccation" 117691584
"LOC105341854" 41.3755308181132 0.605114623904254 0.270708860408664 0.00147852663456625 0.0477923744578712 "characterized" "protein ABHD13" "genome" 1 1 "diploid_desiccation" 105341854
"LOC105322904" 26.7679488426897 0.60662369308643 0.242193460865931 0.000774317031575331 0.0323522504721081 "characterized" "UDP-N-acetylglucosamine transferase subunit ALG13 homolog isoform X2" "genome" 1 1 "diploid_desiccation" 105322904
"LOC105320404" 145.011891568158 0.607150856981268 0.19661538754579 0.000143941632557193 0.00994392447875251 "characterized" "39S ribosomal protein L19, mitochondrial" "genome" 1 1 "diploid_desiccation" 105320404
"LOC105338531" 14.1404230364112 0.609520343370078 0.271492112681611 0.0014505661619804 0.0475676709011682 "characterized" "rRNA methyltransferase 2, mitochondrial" "genome" 1 1 "diploid_desiccation" 105338531
"LOC105331723" 76.162082517062 0.610692940816039 0.186617255829821 7.82473693047074e-05 0.00642635905156602 "characterized" "N-alpha-acetyltransferase 80 isoform X2" "genome" 1 1 "diploid_desiccation" 105331723
"LOC117682412" 49.4521599207052 0.610695807112526 0.238914034439794 0.000676906122050033 0.0295063224408871 "characterized" "heat shock 70 kDa protein 12A-like isoform X2" "genome" 1 1 "diploid_desiccation" 117682412
"LOC105344099" 2854.81334586972 0.611402209638061 0.212115055264798 0.000266341905110481 0.0150790493970242 "characterized" "nascent polypeptide-associated complex subunit alpha" "genome" 1 1 "diploid_desiccation" 105344099
"LOC105321315" 7415.79785416226 0.613759601144134 0.142130130599851 1.40591685123676e-06 0.000299722800665352 "characterized" "60S ribosomal protein L19" "genome" 1 1 "diploid_desiccation" 105321315
"LOC105327403" 59.4983834184391 0.613982901722676 0.150184943966849 3.49326863356517e-06 0.000602226924071199 "characterized" "RAB6-interacting golgin isoform X1" "genome" 1 1 "diploid_desiccation" 105327403
"LOC105341751" 304.25863605425 0.614344527022663 0.152888275238084 4.65599576843314e-06 0.000774757695867274 "uncharacterized" "uncharacterized protein LOC105341751 isoform X1" "genome" 1 1 "diploid_desiccation" 105341751
"LOC105341412" 4582.87349870417 0.622886599961069 0.175304125761075 2.89726079815799e-05 0.0030801101463084 "characterized" "40S ribosomal protein S10-like" "genome" 1 1 "diploid_desiccation" 105341412
"LOC105342208" 114.379357105979 0.625425347420123 0.164730268818415 1.12386614282026e-05 0.00151452834570482 "characterized" "retinol dehydrogenase 12" "genome" 1 1 "diploid_desiccation" 105342208
"LOC105343391" 372.917887047936 0.626478364639536 0.207032464261672 0.000170853056098683 0.0112739451086358 "characterized" "isocitrate dehydrogenase [NADP], mitochondrial-like" "genome" 1 1 "diploid_desiccation" 105343391
"LOC105322065" 210.920025896449 0.626782194385304 0.273001791164192 0.0012389223476153 0.0432628066495738 "uncharacterized" "uncharacterized protein LOC105322065 isoform X3" "genome" 1 1 "diploid_desiccation" 105322065
"LOC117682755" 97.8338933334709 0.62733917271228 0.275230422934052 0.00128664311496328 0.0442196258090998 "characterized" "tripartite motif-containing protein 2-like" "genome" 1 1 "diploid_desiccation" 117682755
"LOC105329644" 76.2049430101154 0.628636971495857 0.216138536591338 0.000246258436272356 0.0143234086216042 "characterized" "ELAV-like protein 3" "genome" 1 1 "diploid_desiccation" 105329644
"LOC105325148" 86.4540163256811 0.629588833181089 0.210512683255254 0.000189299115776759 0.011941765672057 "characterized" "GTP-binding protein Rheb" "genome" 1 1 "diploid_desiccation" 105325148
"LOC105318541" 3606.58256593502 0.631103207096127 0.137876036932151 3.23374312067531e-07 8.47683676126612e-05 "characterized" "60S ribosomal protein L21" "genome" 1 1 "diploid_desiccation" 105318541
"LOC105345945" 21.3887276200909 0.634559750025075 0.252862267433072 0.000719592291091538 0.0308056332937979 "characterized" "actin-binding Rho-activating protein" "genome" 1 1 "diploid_desiccation" 105345945
"LOC105328916" 312.380835388911 0.63877891333833 0.192744174233608 6.47889823063873e-05 0.00561148308397614 "characterized" "cathepsin B isoform X1" "genome" 1 1 "diploid_desiccation" 105328916
"LOC105340439" 28.7618540468285 0.65129003930594 0.234721751707299 0.000340173839199768 0.0179799196624325 "characterized" "GDH/6PGL endoplasmic bifunctional protein" "genome" 1 1 "diploid_desiccation" 105340439
"LOC105323905" 5051.92484040734 0.651872209575268 0.129407404882331 3.67817790852723e-08 1.4151248577975e-05 "characterized" "40S ribosomal protein S14 isoform X1" "genome" 1 1 "diploid_desiccation" 105323905
