"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "cat" "description" "feature" "count" "plus_minus" "analysis" "geneID"
"LOC105331210" 456.714313021056 -0.633038980560142 0.165750875147861 8.94850495382472e-06 0.00106994480887387 "characterized" "MAM and LDL-receptor class A domain-containing protein 2 isoform X10" "genome" 1 -1 "triploid_desiccation" 105331210
"LOC105329123" 52.8610525977144 -0.632836463143747 0.204180151210277 0.000123641392315828 0.0083790477131867 "uncharacterized" "uncharacterized protein LOC105329123" "genome" 1 -1 "triploid_desiccation" 105329123
"LOC105347802" 140.884010638318 -0.631544947615955 0.125805803218412 3.92654432871885e-08 1.31623375247697e-05 "characterized" "multidrug resistance-associated protein 1 isoform X1" "genome" 1 -1 "triploid_desiccation" 105347802
"LOC105344227" 21.2636660460326 -0.628771468261248 0.207912777117621 0.000161916092656899 0.0100645327528321 "uncharacterized" "uncharacterized protein LOC105344227" "genome" 1 -1 "triploid_desiccation" 105344227
"LOC105327361" 80.4610341231614 -0.628202092371949 0.172931568611495 1.85629192313818e-05 0.00193590622117499 "characterized" "protein arginine N-methyltransferase 1" "genome" 1 -1 "triploid_desiccation" 105327361
"LOC117690312" 384.688923012122 -0.627997366712973 0.15364285986448 3.03578004029746e-06 0.000448721755247747 "characterized" "ATP-dependent RNA helicase DDX3Y-like" "genome" 1 -1 "triploid_desiccation" 117690312
"LOC105320178" 39.8270997828158 -0.620522663082294 0.180872362034805 4.042465833525e-05 0.00354972773838211 "characterized" "F-box only protein 21" "genome" 1 -1 "triploid_desiccation" 105320178
"LOC105340985" 60.5309004884502 -0.617620427033875 0.244548609085581 0.000644711360047923 0.0267923534400444 "characterized" "cholesterol 7-desaturase" "genome" 1 -1 "triploid_desiccation" 105340985
"LOC105322860" 53.9272355215954 -0.616047613613203 0.273332208629378 0.00125469200432169 0.0410332374653777 "characterized" "protein l(2)37Cc" "genome" 1 -1 "triploid_desiccation" 105322860
"LOC105323555" 248.657646886417 -0.613353852509904 0.161232431124962 1.01513149131626e-05 0.00116908272116496 "characterized" "tubulin polymerization-promoting protein family member 3" "genome" 1 -1 "triploid_desiccation" 105323555
"LOC117688892" 199.372181739607 -0.612247292285968 0.194345270425072 0.000103995813759067 0.00728436349210894 "uncharacterized" "uncharacterized protein LOC117688892 isoform X1" "genome" 1 -1 "triploid_desiccation" 117688892
"LOC105330821" 414.013639735001 -0.61140331657681 0.257062672485106 0.000931043285096761 0.0342026312090732 "characterized" "transient receptor potential cation channel subfamily M member-like 2 isoform X2" "genome" 1 -1 "triploid_desiccation" 105330821
"LOC117689997" 50.4230449109582 -0.607290055064725 0.182124755031735 5.63818937610574e-05 0.0045424931746033 "characterized" "puromycin-sensitive aminopeptidase-like" "genome" 1 -1 "triploid_desiccation" 117689997
"LOC105342152" 20.690152527983 -0.60317086490939 0.223959107820785 0.000431171121788757 0.0207417571129207 "characterized" "UPF0686 protein C11orf1" "genome" 1 -1 "triploid_desiccation" 105342152
"LOC105341443" 3564.38419665039 -0.598567169209219 0.15405994963777 7.31845815411312e-06 0.000928257408574403 "characterized" "CCHC-type zinc finger protein CG3800-like" "genome" 1 -1 "triploid_desiccation" 105341443
"LOC105330024" 145.78193578732 -0.595369322085302 0.226098662662198 0.000508373476864116 0.0232872365995405 "characterized" "coiled-coil domain-containing protein 151" "genome" 1 -1 "triploid_desiccation" 105330024
"LOC105347458" 187.320739952749 -0.593352321712374 0.137707539211915 1.25333442150562e-06 0.000216850930288184 "characterized" "serine/threonine-protein kinase ICK" "genome" 1 -1 "triploid_desiccation" 105347458
"LOC105337334" 37.2412339033047 -0.584491627157139 0.271237351046964 0.00162938561510395 0.0484802586390143 "characterized" "mRNA turnover protein 4 homolog" "genome" 1 -1 "triploid_desiccation" 105337334
"LOC105331961" 99.3088689315664 -0.580411511827856 0.266418173876734 0.00156451137741432 0.047141264168253 "characterized" "transient receptor potential cation channel subfamily M member 2 isoform X1" "genome" 1 -1 "triploid_desiccation" 105331961
"LOC105329705" 205.342626956158 -0.578331955110093 0.139742193520943 2.67888296698228e-06 0.000405548314969286 "characterized" "mitochondrial import receptor subunit TOM70" "genome" 1 -1 "triploid_desiccation" 105329705
"LOC105335417" 495.763289966763 -0.567738028806697 0.190489438004788 0.000191722114105341 0.0116472735468785 "characterized" "acyl-CoA desaturase isoform X1" "genome" 1 -1 "triploid_desiccation" 105335417
"LOC105330983" 52.5738509562485 -0.566834452844883 0.174981698682224 8.58486858542323e-05 0.00635870565661856 "characterized" "delta-aminolevulinic acid dehydratase" "genome" 1 -1 "triploid_desiccation" 105330983
"LOC105348454" 122.163880788778 -0.565360558047716 0.181381073295437 0.000127290521738612 0.0085645077923915 "uncharacterized" "uncharacterized protein LOC105348454 isoform X1" "genome" 1 -1 "triploid_desiccation" 105348454
"LOC105344277" 47.0664072801348 -0.563544444559714 0.124859918483476 5.27317790976315e-07 0.000103112599710494 "characterized" "ubiquitin carboxyl-terminal hydrolase isozyme L5" "genome" 1 -1 "triploid_desiccation" 105344277
"LOC105332762" 105.728778721124 -0.560583551895883 0.249145339688119 0.00139845119624656 0.0438992071169571 "characterized" "uridine-cytidine kinase 2 isoform X2" "genome" 1 -1 "triploid_desiccation" 105332762
"LOC105321190" 40.2130864204801 -0.553961334792461 0.256513604759947 0.00176413206752591 0.0498739264632476 "characterized" "extensin" "genome" 1 -1 "triploid_desiccation" 105321190
"LOC105318528" 182.177544782523 -0.553320242116624 0.121451870042689 4.25725177848807e-07 8.87968115397533e-05 "characterized" "proteasome subunit alpha type-6" "genome" 1 -1 "triploid_desiccation" 105318528
"LOC105318606" 56.0065243529106 -0.547843739909712 0.18335590504464 0.000203843048264316 0.0120969734075937 "characterized" "WD repeat-containing protein 86 isoform X2" "genome" 1 -1 "triploid_desiccation" 105318606
"LOC105330231" 167.19599771118 -0.547810145445338 0.194790712776841 0.000338142751160219 0.0171094763471149 "characterized" "kinesin-like protein KIF28P isoform X1" "genome" 1 -1 "triploid_desiccation" 105330231
"LOC105332046" 67.3618016570897 -0.546249973545546 0.151058607243379 2.29430085126618e-05 0.00226676924105099 "characterized" "peptidyl-tRNA hydrolase 2, mitochondrial" "genome" 1 -1 "triploid_desiccation" 105332046
"LOC105328631" 23.6653237131675 -0.545054642176015 0.2485977299353 0.00172919334837737 0.0493453908552859 "uncharacterized" "uncharacterized protein LOC105328631" "genome" 1 -1 "triploid_desiccation" 105328631
"LOC105337458" 19.3998687604095 -0.544758179918316 0.245806176327102 0.00160708909826798 0.0481152736087505 "uncharacterized" "uncharacterized protein LOC105337458" "genome" 1 -1 "triploid_desiccation" 105337458
"LOC105332140" 151.531196814353 -0.54259538836621 0.182216454713986 0.000207922297905797 0.0122354776686132 "characterized" "nucleolar protein 58" "genome" 1 -1 "triploid_desiccation" 105332140
"LOC105330868" 118.002473762201 -0.541936783110696 0.179424432703652 0.000182886736764434 0.0112194438645162 "characterized" "pyruvate kinase PKM" "genome" 1 -1 "triploid_desiccation" 105330868
"LOC105346629" 97.4436398626712 -0.540871535381055 0.236317324683539 0.00131701402375149 0.0424064961472777 "uncharacterized" "uncharacterized protein LOC105346629 isoform X1" "genome" 1 -1 "triploid_desiccation" 105346629
"LOC105346646" 207.31923305463 -0.538592635677594 0.229716897115569 0.0011665201277044 0.0395269238939839 "characterized" "methyltransferase-like protein 27 isoform X2" "genome" 1 -1 "triploid_desiccation" 105346646
"LOC105345307" 91.4258332826887 -0.538051002828802 0.170897064866781 0.000123481941780333 0.0083790477131867 "characterized" "kinesin-like protein KIF28P isoform X1" "genome" 1 -1 "triploid_desiccation" 105345307
"LOC105337234" 30.6719458557685 -0.536660077820976 0.213966697648809 0.000818208146146541 0.0312748562655253 "characterized" "F-box/WD repeat-containing protein 5 isoform X1" "genome" 1 -1 "triploid_desiccation" 105337234
"LOC105328708" 151.394987416671 -0.533841528666597 0.182100901402457 0.000245926896075573 0.0137807155018825 "characterized" "phospholipid scramblase 2" "genome" 1 -1 "triploid_desiccation" 105328708
"LOC105321187" 664.913813925744 -0.533123502525356 0.138550016307619 9.72309041574971e-06 0.00114076158302783 "characterized" "sodium channel protein 1 brain isoform X10" "genome" 1 -1 "triploid_desiccation" 105321187
"LOC105345703" 73.5801546712948 -0.531076365329709 0.235048567728284 0.00148862058807105 0.0455120287935991 "uncharacterized" "uncharacterized protein LOC105345703" "genome" 1 -1 "triploid_desiccation" 105345703
"LOC105327207" 2074.822875752 -0.529747309454979 0.123218439713885 1.42842448043416e-06 0.000239414145952768 "uncharacterized" "uncharacterized protein LOC105327207 isoform X1" "genome" 1 -1 "triploid_desiccation" 105327207
"LOC105341629" 378.009225463577 -0.526664903491804 0.179594822183692 0.000247710049215204 0.0138393245353209 "uncharacterized" "uncharacterized protein LOC105341629" "genome" 1 -1 "triploid_desiccation" 105341629
"LOC105339468" 142.165804934898 -0.526087405401543 0.181272384707151 0.000273459887414696 0.0149226424608973 "characterized" "intraflagellar transport protein 46 homolog isoform X6" "genome" 1 -1 "triploid_desiccation" 105339468
"LOC105346660" 19.2332334431059 -0.522269129006236 0.223292502893945 0.00128152531144312 0.0414058401831503 "characterized" "inactive C-alpha-formylglycine-generating enzyme 2" "genome" 1 -1 "triploid_desiccation" 105346660
"LOC105325616" 170.865052083066 -0.521434590356286 0.184512309441822 0.000346049238903826 0.0174624632061899 "uncharacterized" "uncharacterized protein LOC105325616 isoform X1" "genome" 1 -1 "triploid_desiccation" 105325616
"LOC105347055" 96.7841931997183 -0.521217331896341 0.183162664044776 0.000332497148322672 0.0168885114443685 "characterized" "dnaJ homolog subfamily B member 14" "genome" 1 -1 "triploid_desiccation" 105347055
"LOC105333151" 47.4614658696788 -0.520256269294571 0.181239974335351 0.000305401703433072 0.01605882570545 "characterized" "1,4-alpha-glucan-branching enzyme" "genome" 1 -1 "triploid_desiccation" 105333151
"LOC105337097" 43.2708988545995 -0.52008688453885 0.202548154701065 0.000735182746180673 0.0293635117261778 "characterized" "phosducin-like protein 3" "genome" 1 -1 "triploid_desiccation" 105337097
"LOC105338469" 84.2594666145626 -0.513775499602879 0.215941833217819 0.00116318760250846 0.0395269238939839 "uncharacterized" "uncharacterized protein LOC105338469 isoform X2" "genome" 1 -1 "triploid_desiccation" 105338469
"LOC105347147" 62.3314252869706 -0.511007736511917 0.173255412141326 0.000244188714970553 0.0137242831060695 "characterized" "glyoxalase 3" "genome" 1 -1 "triploid_desiccation" 105347147
"LOC105337382" 150.608739242739 -0.509015144338754 0.229524213388169 0.00170821101577689 0.0492541693097018 "characterized" "radical S-adenosyl methionine domain-containing protein 2" "genome" 1 -1 "triploid_desiccation" 105337382
"LOC105321058" 85.9261607990064 -0.507215914662246 0.227367420501999 0.00168383167319126 0.0490060281692192 "uncharacterized" "uncharacterized protein LOC105321058" "genome" 1 -1 "triploid_desiccation" 105321058
"LOC105321778" 31.3016426116903 -0.504459425167024 0.204694005796227 0.000976589045109723 0.0353909836965246 "uncharacterized" "uncharacterized protein LOC105321778 isoform X1" "genome" 1 -1 "triploid_desiccation" 105321778
"LOC105348079" 83.8011832683626 -0.500599192204844 0.196342159494588 0.000794032665298613 0.0309887342889513 "characterized" "nucleolar protein 14" "genome" 1 -1 "triploid_desiccation" 105348079
"LOC105342120" 85.8582009302361 -0.497716455162119 0.205742520973757 0.00109757758893368 0.0382968894042065 "characterized" "glutathione S-transferase omega-1" "genome" 1 -1 "triploid_desiccation" 105342120
"LOC105324756" 31.3931606214791 -0.493918491575287 0.212746965879529 0.00146193327878336 0.0449155671183655 "uncharacterized" "uncharacterized protein LOC105324756" "genome" 1 -1 "triploid_desiccation" 105324756
"LOC105333154" 227.736723761544 -0.488232678798674 0.205058335740365 0.00123248542519672 0.0407327753552691 "characterized" "S-adenosylmethionine synthase isoform X1" "genome" 1 -1 "triploid_desiccation" 105333154
"LOC117687381" 112.396280062902 -0.487818666366923 0.147814336918141 8.35356998233425e-05 0.00627252862833514 "uncharacterized" "uncharacterized protein LOC117687381" "genome" 1 -1 "triploid_desiccation" 117687381
"LOC105318516" 64.6616501385998 -0.484335274137209 0.21413788804151 0.00167900592356062 0.0489852159713598 "characterized" "PITH domain-containing protein GA19395" "genome" 1 -1 "triploid_desiccation" 105318516
"LOC105347463" 41.8213369839441 -0.484053077798683 0.215329239234395 0.00174558199371445 0.0496485836151631 "characterized" "E3 ubiquitin-protein ligase rnf146" "genome" 1 -1 "triploid_desiccation" 105347463
"LOC105342127" 125.591993064439 -0.483708121833821 0.216978220496546 0.00178619521695951 0.04998224543837 "characterized" "B-cell receptor-associated protein 31" "genome" 1 -1 "triploid_desiccation" 105342127
"LOC105328509" 83.4734109868416 -0.481246655043393 0.196938592395878 0.00108737268226541 0.038011471120086 "uncharacterized" "uncharacterized protein LOC105328509" "genome" 1 -1 "triploid_desiccation" 105328509
"LOC105322269" 84.881269624248 -0.479775499755671 0.16917115729513 0.000380557801897512 0.0187443448087971 "uncharacterized" "uncharacterized protein LOC105322269" "genome" 1 -1 "triploid_desiccation" 105322269
"LOC105348652" 141.481274716402 -0.479300391765291 0.186175286960662 0.000791772614567364 0.0309649073347053 "characterized" "hydroxyacyl-coenzyme A dehydrogenase, mitochondrial" "genome" 1 -1 "triploid_desiccation" 105348652
"LOC105346022" 60.2385624786168 -0.478807602036485 0.152070044465464 0.000145593071600546 0.00929616714314781 "characterized" "calbindin-32 isoform X1" "genome" 1 -1 "triploid_desiccation" 105346022
"LOC105334903" 162.905845769735 -0.477855828358291 0.186493527280286 0.000814821810333812 0.0312266574427358 "characterized" "C-C chemokine receptor type 6" "genome" 1 -1 "triploid_desiccation" 105334903
"LOC105320623" 61.727938996032 -0.477727791664006 0.196145709484001 0.00110643753504213 0.0383919508462307 "characterized" "hydroxysteroid dehydrogenase-like protein 2 isoform X1" "genome" 1 -1 "triploid_desiccation" 105320623
"LOC105320561" 38.6252999798575 -0.47266600570665 0.174991014523081 0.0005909906504526 0.0255241118192749 "characterized" "transmembrane protein 145" "genome" 1 -1 "triploid_desiccation" 105320561
"LOC105346056" 319.286912369005 -0.469568674047154 0.123918447690152 1.44417179519405e-05 0.00155804557122889 "characterized" "basic leucine zipper and W2 domain-containing protein 1" "genome" 1 -1 "triploid_desiccation" 105346056
"LOC105324659" 58.8150741829268 -0.469211870898864 0.172958669450907 0.000558080435677791 0.0244773035947278 "characterized" "syntaxin-7 isoform X3" "genome" 1 -1 "triploid_desiccation" 105324659
"LOC105336412" 222.438016330717 -0.469109330157678 0.194014968021286 0.00120877464482021 0.0404476250134847 "characterized" "trichohyalin-like isoform X2" "genome" 1 -1 "triploid_desiccation" 105336412
"LOC105324788" 95.2452948666627 -0.466975055452349 0.161049473905134 0.000326236145219568 0.0167325270985293 "characterized" "EF-hand calcium-binding domain-containing protein 6 isoform X1" "genome" 1 -1 "triploid_desiccation" 105324788
"LOC105327911" 35.7556849926456 -0.464835888980803 0.203947973884109 0.00172851401679413 0.0493453908552859 "characterized" "polycystic kidney disease protein 1-like 2 isoform X1" "genome" 1 -1 "triploid_desiccation" 105327911
"LOC105320849" 66.8783643165428 -0.464705864482317 0.168950921511396 0.00050985799288361 0.0232872365995405 "characterized" "WD repeat-containing protein 43" "genome" 1 -1 "triploid_desiccation" 105320849
"LOC105336482" 45.9938120864243 -0.464674487691391 0.181862075638476 0.000862940156620902 0.032593787967983 "characterized" "neurocalcin-delta" "genome" 1 -1 "triploid_desiccation" 105336482
"LOC105327856" 91.454631951002 -0.462273132956772 0.204812696951119 0.00177983322866249 0.04998224543837 "characterized" "fibrillin-1 isoform X1" "genome" 1 -1 "triploid_desiccation" 105327856
"LOC105335265" 692.244395271998 -0.458848261940736 0.151532531325774 0.000222754461308896 0.0128268305143883 "characterized" "lys-63-specific deubiquitinase BRCC36" "genome" 1 -1 "triploid_desiccation" 105335265
"LOC117682104" 102.545260816039 -0.458671416125901 0.199239529647572 0.00166493152562322 0.0489109461643178 "characterized" "synaptophysin-like protein 1 isoform X2" "genome" 1 -1 "triploid_desiccation" 117682104
"LOC105348237" 32.5661955533199 -0.458501112362664 0.188932037543885 0.00124586962934535 0.0409063395366918 "characterized" "tubulin polyglutamylase TTLL11 isoform X1" "genome" 1 -1 "triploid_desiccation" 105348237
"LOC105326550" 89.6705244755255 -0.458479282139338 0.171383175147128 0.000638817906964623 0.0267769561156939 "characterized" "AMP deaminase 2 isoform X8" "genome" 1 -1 "triploid_desiccation" 105326550
"LOC105326642" 205.236988570622 -0.453480734667459 0.164857284383005 0.000516153246894953 0.0234039341804639 "characterized" "growth hormone-inducible transmembrane protein" "genome" 1 -1 "triploid_desiccation" 105326642
"LOC105338185" 49.4974910594542 -0.449820052098705 0.177708715322184 0.000970938506846456 0.0353254118450077 "characterized" "ras suppressor protein 1" "genome" 1 -1 "triploid_desiccation" 105338185
"LOC105322510" 196.109358691856 -0.448020034873521 0.159953510422474 0.000466731221030956 0.0217247626622265 "characterized" "innexin unc-9 isoform X2" "genome" 1 -1 "triploid_desiccation" 105322510
"LOC105337672" 91.2743313291122 -0.447734008567732 0.152842547766686 0.000317250037937338 0.0164250793688947 "characterized" "nmrA-like family domain-containing protein 1 isoform X1" "genome" 1 -1 "triploid_desiccation" 105337672
"LOC105330782" 548.142218717478 -0.44686335365587 0.156664055513926 0.000398927738021107 0.0195017486930526 "characterized" "dynein heavy chain 5, axonemal isoform X3" "genome" 1 -1 "triploid_desiccation" 105330782
"LOC105327443" 265.67027445834 -0.445893584028688 0.170690112099869 0.000799225400873508 0.0310622344206987 "uncharacterized" "uncharacterized protein LOC105327443 isoform X2" "genome" 1 -1 "triploid_desiccation" 105327443
"LOC117690318" 54.4907818520601 -0.443513217404938 0.173244443413891 0.000925479678044515 0.0340649108161797 "uncharacterized" "uncharacterized protein LOC117690318" "genome" 1 -1 "triploid_desiccation" 117690318
"LOC105317181" 121.82895734279 -0.443322615038141 0.121941227060738 2.91277401164933e-05 0.00273392968733406 "characterized" "ceramide transfer protein" "genome" 1 -1 "triploid_desiccation" 105317181
"LOC105323132" 109.736563321655 -0.440452036947754 0.155893922871477 0.000440305481781397 0.0210577292005836 "characterized" "glycogen debranching enzyme isoform X2" "genome" 1 -1 "triploid_desiccation" 105323132
"LOC105337161" 488.483106491602 -0.438234063761561 0.123649128885536 4.06558418789769e-05 0.00354972773838211 "characterized" "serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform isoform X12" "genome" 1 -1 "triploid_desiccation" 105337161
"LOC105345927" 313.579069501891 -0.436100382719307 0.130647201883634 8.65984900891006e-05 0.00635870565661856 "characterized" "zinc finger protein ubi-d4 isoform X12" "genome" 1 -1 "triploid_desiccation" 105345927
"LOC105322175" 484.823570850528 -0.433772121282703 0.118087735392231 2.56600628070216e-05 0.00249580673063943 "characterized" "choline transporter-like protein 2 isoform X4" "genome" 1 -1 "triploid_desiccation" 105322175
"LOC105347406" 41.8269356673393 -0.432622395633368 0.167340564646437 0.000879360262865893 0.0331472908725272 "characterized" "armadillo repeat-containing protein 2-like isoform X1" "genome" 1 -1 "triploid_desiccation" 105347406
"LOC105342896" 51.6700552668181 -0.432609548222819 0.17430673492065 0.00113783386749011 0.0390827129471823 "characterized" "ras and EF-hand domain-containing protein homolog" "genome" 1 -1 "triploid_desiccation" 105342896
"LOC105318688" 59.7168307928524 -0.42839207580486 0.1489913319965 0.00040053085606027 0.0195292603375672 "characterized" "serine/arginine repetitive matrix protein 4" "genome" 1 -1 "triploid_desiccation" 105318688
"LOC105344453" 332.828664635563 -0.424933866141119 0.137705629008174 0.000217862307110182 0.0126616446720506 "characterized" "band 4.1-like protein 1 isoform X1" "genome" 1 -1 "triploid_desiccation" 105344453
"LOC117684293" 439.77616261808 -0.420882072598763 0.112245321040616 1.99960391035627e-05 0.0020290034921734 "characterized" "golgin subfamily A member 6-like protein 4 isoform X7" "genome" 1 -1 "triploid_desiccation" 117684293
"LOC105330139" 60.13460601309 -0.420644672537207 0.174989853621274 0.00150315874237634 0.0458817819705505 "characterized" "protein S-acyltransferase 21 isoform X2" "genome" 1 -1 "triploid_desiccation" 105330139
"LOC105326201" 27.7360370809001 -0.418569768067346 0.174397991376418 0.00152169841769655 0.0462971194440837 "characterized" "LOW QUALITY PROTEIN: protein ABHD15" "genome" 1 -1 "triploid_desiccation" 105326201
"LOC117688742" 111.930168084384 -0.415330836210514 0.144905002306926 0.000423984053233955 0.0204676959189643 "characterized" "ubiquitin-like modifier-activating enzyme 6 isoform X1" "genome" 1 -1 "triploid_desiccation" 117688742
"LOC105342792" 363.056697019737 -0.412781581617321 0.111890549656593 2.62787370752051e-05 0.0025428064555451 "characterized" "RNA polymerase-associated protein RTF1 homolog" "genome" 1 -1 "triploid_desiccation" 105342792
"LOC105322636" 432.923839967693 -0.412305074442012 0.17526783562708 0.0017405170729034 0.0495796456639493 "uncharacterized" "uncharacterized protein LOC105322636 isoform X2" "genome" 1 -1 "triploid_desiccation" 105322636
"LOC105335766" 89.1965741401326 -0.404815060987502 0.154066992315639 0.000890348657532988 0.0334272499984185 "uncharacterized" "uncharacterized protein LOC105335766 isoform X2" "genome" 1 -1 "triploid_desiccation" 105335766
"LOC105323255" 129.070663715749 -0.40393755433314 0.147725910708929 0.000671716749899698 0.0275315869631378 "characterized" "coatomer subunit zeta-1 isoform X2" "genome" 1 -1 "triploid_desiccation" 105323255
"LOC105341865" 234.226718235441 -0.4003132806943 0.104889479420169 1.68534618521541e-05 0.00178611045906958 "characterized" "ATP-dependent RNA helicase DDX3Y isoform X1" "genome" 1 -1 "triploid_desiccation" 105341865
"LOC105324261" 68.8099791884916 -0.395716613361033 0.159186470892741 0.00135922721712871 0.0431436426168348 "characterized" "cilia- and flagella-associated protein 36" "genome" 1 -1 "triploid_desiccation" 105324261
"LOC105332194" 53.8260191355645 -0.392919975011606 0.159288977888343 0.0014380525435589 0.0446939111716684 "characterized" "eukaryotic translation initiation factor 3 subunit B" "genome" 1 -1 "triploid_desiccation" 105332194
"LOC105320864" 861.723939188865 -0.391607979519209 0.158588518669619 0.00142186078255051 0.0442651440891153 "characterized" "probable ribosome biogenesis protein RLP24" "genome" 1 -1 "triploid_desiccation" 105320864
"LOC105332769" 144.460149076747 -0.391253176739469 0.155237167761529 0.00125936958062553 0.0411145839434824 "uncharacterized" "uncharacterized protein LOC105332769" "genome" 1 -1 "triploid_desiccation" 105332769
"LOC105339684" 231.699270233573 -0.389826541522487 0.155295984079799 0.00122851272927823 0.0406730881023121 "characterized" "cytoplasmic polyadenylation element-binding protein 2" "genome" 1 -1 "triploid_desiccation" 105339684
"LOC105340117" 156.804458861591 -0.386106780272947 0.144099308446539 0.00081254140255169 0.0312266574427358 "characterized" "serine/threonine-protein kinase 3 isoform X3" "genome" 1 -1 "triploid_desiccation" 105340117
"LOC105328321" 237.423146984854 -0.378102390906213 0.113290551404946 0.000114324966389466 0.00780403006932021 "characterized" "peptidyl-prolyl cis-trans isomerase G" "genome" 1 -1 "triploid_desiccation" 105328321
"LOC105331134" 172.891105024939 -0.376227546649353 0.149161715156513 0.00133193705130411 0.0426674442441651 "characterized" "protein FAM177A1" "genome" 1 -1 "triploid_desiccation" 105331134
"LOC105339827" 571.825176243379 -0.368187593977434 0.106463765493733 7.02878976090982e-05 0.00547487308679665 "characterized" "dynein heavy chain 7, axonemal isoform X5" "genome" 1 -1 "triploid_desiccation" 105339827
"LOC105320956" 482.376366045929 -0.367858351249105 0.150140466489741 0.00167583277072636 0.0489852159713598 "characterized" "splicing factor U2AF 26 kDa subunit isoform X2" "genome" 1 -1 "triploid_desiccation" 105320956
"LOC105332892" 73.2483508971237 -0.366212472786565 0.145812387530747 0.00147277217273669 0.0451009449047522 "characterized" "E3 UFM1-protein ligase 1 isoform X2" "genome" 1 -1 "triploid_desiccation" 105332892
"LOC105320158" 104.818311315028 -0.362605512955244 0.122481457693968 0.000412194518036439 0.0199940968800518 "uncharacterized" "uncharacterized protein LOC105320158" "genome" 1 -1 "triploid_desiccation" 105320158
"LOC105333254" 160.51668095851 -0.361326755698617 0.139670880186543 0.00121950356649577 0.0405895761529407 "characterized" "period circadian protein homolog 1 isoform X1" "genome" 1 -1 "triploid_desiccation" 105333254
"LOC105331842" 360.151121856186 -0.360298735373944 0.122726238682901 0.00044781598498191 0.0212820295445074 "characterized" "tyrosine-protein kinase BAZ1B isoform X5" "genome" 1 -1 "triploid_desiccation" 105331842
"LOC105347367" 63.8517810961094 -0.358310461503201 0.145747278226384 0.00178307855138965 0.04998224543837 "uncharacterized" "uncharacterized protein LOC105347367" "genome" 1 -1 "triploid_desiccation" 105347367
"LOC105319445" 139.600892279966 -0.353845987862026 0.131759599441875 0.000965717731762147 0.0352693643203094 "characterized" "dynein heavy chain 6, axonemal isoform X1" "genome" 1 -1 "triploid_desiccation" 105319445
"LOC105322156" 65.7101212561358 -0.353477143541705 0.143138026449828 0.00170956247400981 0.0492541693097018 "characterized" "nuclear RNA export factor 1" "genome" 1 -1 "triploid_desiccation" 105322156
"LOC105327452" 45.1403269572007 -0.350349766895745 0.136556496576609 0.00136255217001834 0.0431436426168348 "characterized" "leucine-rich repeat-containing protein 74A isoform X4" "genome" 1 -1 "triploid_desiccation" 105327452
"LOC105330629" 194.645173024139 -0.347243298465127 0.128037697564479 0.00092499556893566 0.0340649108161797 "characterized" "alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A isoform X4" "genome" 1 -1 "triploid_desiccation" 105330629
"LOC105346927" 236.759673012145 -0.346439207794205 0.105883554640483 0.0001630484574539 0.0101014707700482 "uncharacterized" "uncharacterized protein LOC105346927 isoform X2" "genome" 1 -1 "triploid_desiccation" 105346927
"LOC105345203" 310.612125433784 -0.342792741278769 0.130283976504214 0.00117778399353853 0.0396936465470473 "characterized" "cyclic nucleotide-gated channel rod photoreceptor subunit alpha isoform X3" "genome" 1 -1 "triploid_desiccation" 105345203
"LOC105341528" 138.726737903091 -0.341496907395151 0.107231982520179 0.000222050367986075 0.0128256292548757 "characterized" "heterogeneous nuclear ribonucleoprotein C-like 3" "genome" 1 -1 "triploid_desiccation" 105341528
"LOC117689403" 418.136743587872 -0.341099598043013 0.0931676670827897 4.04726606358102e-05 0.00354972773838211 "characterized" "serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit gamma isoform-like isoform X2" "genome" 1 -1 "triploid_desiccation" 117689403
"LOC105333673" 208.646988073037 -0.328497835447085 0.129867588174566 0.0016797256313218 0.0489852159713598 "characterized" "ubiquitin-conjugating enzyme E2-17 kDa" "genome" 1 -1 "triploid_desiccation" 105333673
"LOC105339814" 406.391058541004 -0.326276686871389 0.125362334093079 0.00138114061245448 0.0435012945922744 "characterized" "ecotropic viral integration site 5 ortholog isoform X1" "genome" 1 -1 "triploid_desiccation" 105339814
"LOC105347745" 98.7907766641876 -0.325798304019827 0.125504824503288 0.00144653542586733 0.0447353591670207 "uncharacterized" "uncharacterized protein LOC105347745 isoform X19" "genome" 1 -1 "triploid_desiccation" 105347745
"LOC105317365" 202.194507954219 -0.325049817004632 0.116193966632562 0.000819690458269682 0.0312748562655253 "characterized" "dynein heavy chain 3, axonemal-like isoform X5" "genome" 1 -1 "triploid_desiccation" 105317365
"LOC105328977" 1038.3302391198 -0.324985741010733 0.121301005509841 0.00116197493036849 0.0395269238939839 "characterized" "general transcription factor IIF subunit 1 isoform X1" "genome" 1 -1 "triploid_desiccation" 105328977
"LOC105321542" 118.54837767308 -0.323222932035425 0.12671403811274 0.00165925621007048 0.048897264639628 "characterized" "ubiquitin carboxyl-terminal hydrolase 46-like isoform X1" "genome" 1 -1 "triploid_desiccation" 105321542
