"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "cat" "description" "feature" "count" "plus_minus" "analysis" "geneID"
"LOC105325497" 15.2825232885874 -0.837813991221681 0.430821934493729 0.0021431003937855 0.0363197210902844 "uncharacterized" "uncharacterized protein LOC105325497" "genome" 1 -1 "triploid_heat" 105325497
"LOC105343207" 18.7962024565315 -0.832905814729423 0.317350592080398 0.000473297074956953 0.0126521225327261 "uncharacterized" "uncharacterized protein LOC105343207" "genome" 1 -1 "triploid_heat" 105343207
"LOC117684726" 9.86227875996638 -0.832258395217756 0.370037706877812 0.00126162376410719 0.0251574598150889 "uncharacterized" "uncharacterized protein LOC117684726" "genome" 1 -1 "triploid_heat" 117684726
"LOC117691218" 33.5517832522385 -0.823791953982744 0.398970862281083 0.00170240688736155 0.0309368424013634 "uncharacterized" "uncharacterized protein LOC117691218" "genome" 1 -1 "triploid_heat" 117691218
"LOC109619581" 57.7449788764306 -0.820789630754284 0.434463671684849 0.00236481788549583 0.0385261427429849 "characterized" "fibrinogen-like protein A isoform X1" "genome" 1 -1 "triploid_heat" 109619581
"LOC105320500" 12.7533684546569 -0.820230960615868 0.426351541161737 0.00229986248732965 0.0376740351499071 "characterized" "citramalyl-CoA lyase, mitochondrial" "genome" 1 -1 "triploid_heat" 105320500
"LOC105318918" 65.7450511781755 -0.819786175496572 0.259942356413302 9.6495581575473e-05 0.00406360959397169 "uncharacterized" "uncharacterized protein LOC105318918" "genome" 1 -1 "triploid_heat" 105318918
"LOC105344364" 29.3008360742621 -0.806532863277146 0.297066025853799 0.000381698364466709 0.0107816636027388 "characterized" "von Willebrand factor D and EGF domain-containing protein isoform X4" "genome" 1 -1 "triploid_heat" 105344364
"LOC117692182" 123.503137973346 -0.804638065292659 0.341516453381194 0.000917116731709936 0.0199719222153362 "uncharacterized" "uncharacterized protein LOC117692182" "genome" 1 -1 "triploid_heat" 117692182
"LOC105323116" 65.4627608388454 -0.802637276421071 0.400404657048227 0.00197573957099811 0.0343149871817891 "characterized" "furin-like protease kpc-1" "genome" 1 -1 "triploid_heat" 105323116
"LOC105344520" 152.575254129971 -0.801890902582372 0.418495206881322 0.00229560075290017 0.0376376496775499 "characterized" "stimulator of interferon genes protein" "genome" 1 -1 "triploid_heat" 105344520
"LOC105334598" 17.697729622556 -0.79904456211961 0.424542290772965 0.0025751797661638 0.0408329208377273 "uncharacterized" "uncharacterized protein LOC105334598 isoform X1" "genome" 1 -1 "triploid_heat" 105334598
"LOC105338326" 16.4825781223814 -0.797725124328239 0.36376932853324 0.00138928700305646 0.0267788069846971 "characterized" "cytosolic iron-sulfur assembly component 3" "genome" 1 -1 "triploid_heat" 105338326
"LOC117683789" 54.7252605923281 -0.795333810491846 0.274379602344221 0.000218722859224504 0.00723000562436555 "uncharacterized" "uncharacterized protein LOC117683789 isoform X2" "genome" 1 -1 "triploid_heat" 117683789
"LOC105334283" 27.4726236205953 -0.787200006885876 0.460692442695227 0.0033728168372715 0.0485935482850515 "characterized" "integrin beta-3 isoform X1" "genome" 1 -1 "triploid_heat" 105334283
"LOC105329330" 21.3975945785968 -0.785930273046627 0.422658522133309 0.00266967000278689 0.0414495481493301 "characterized" "succinate dehydrogenase assembly factor 3, mitochondrial" "genome" 1 -1 "triploid_heat" 105329330
"LOC105341149" 37.0813445637651 -0.780792237514297 0.328022845967119 0.000911912080701777 0.0198820547618727 "uncharacterized" "uncharacterized protein LOC105341149" "genome" 1 -1 "triploid_heat" 105341149
"LOC105342668" 20.6710381105273 -0.780448032079105 0.388193841700025 0.0020263196759671 0.0348326807299285 "characterized" "sialin" "genome" 1 -1 "triploid_heat" 105342668
"LOC105324884" 53.5691992887324 -0.773376749293751 0.270943167339711 0.000262358646050329 0.00827214568615098 "characterized" "transcription initiation factor IIB isoform X2" "genome" 1 -1 "triploid_heat" 105324884
"LOC105317586" 168.382887120113 -0.772747893673507 0.21939332156383 2.8809281779314e-05 0.0016757306350538 "uncharacterized" "uncharacterized protein LOC105317586" "genome" 1 -1 "triploid_heat" 105317586
"LOC105328626" 30.3256376907967 -0.771508785738402 0.310532207586321 0.000713299143423851 0.0167041769826536 "uncharacterized" "uncharacterized protein LOC105328626 isoform X2" "genome" 1 -1 "triploid_heat" 105328626
"LOC105328301" 88.7151862285462 -0.76905740250604 0.305297564840957 0.000655175665687404 0.0158176899916285 "characterized" "transient receptor potential cation channel subfamily V member 5" "genome" 1 -1 "triploid_heat" 105328301
"LOC105335071" 22.0787689894764 -0.76579736228452 0.409317970686571 0.00273733561361078 0.0421102213453302 "uncharacterized" "uncharacterized protein LOC105335071" "genome" 1 -1 "triploid_heat" 105335071
"LOC117681732" 23.4536067787481 -0.765370105984011 0.370370578604846 0.00186785886647116 0.0328458314911635 "characterized" "solute carrier family 49 member 4-like" "genome" 1 -1 "triploid_heat" 117681732
"LOC105349028" 16.9293538488429 -0.764242345971643 0.344645436476976 0.00138221705241567 0.0267788069846971 "uncharacterized" "uncharacterized protein LOC105349028" "genome" 1 -1 "triploid_heat" 105349028
"LOC105328316" 40.2134867583749 -0.764006072056496 0.414891117276625 0.00282267383623856 0.0429118930866523 "characterized" "medium-chain acyl-CoA ligase ACSF2, mitochondrial" "genome" 1 -1 "triploid_heat" 105328316
"LOC105338874" 16.7622709004054 -0.752083660875174 0.359996521720618 0.00188844524630651 0.0331106203119046 "uncharacterized" "uncharacterized protein y4mH" "genome" 1 -1 "triploid_heat" 105338874
"LOC105320215" 125.378138367403 -0.750330522296357 0.311927281696582 0.000890064830688801 0.0195909854439796 "characterized" "polycystic kidney disease 2-like 1 protein" "genome" 1 -1 "triploid_heat" 105320215
"LOC117692594" 35.8293875479 -0.749419857850384 0.256815368762089 0.000224950452548312 0.00739609821257329 "uncharacterized" "uncharacterized protein LOC117692594" "genome" 1 -1 "triploid_heat" 117692594
"LOC105331961" 102.397042896951 -0.748522808835269 0.259474715466091 0.000248056209398159 0.00797853508707334 "characterized" "transient receptor potential cation channel subfamily M member 2 isoform X1" "genome" 1 -1 "triploid_heat" 105331961
"LOC105324671" 127.780062876348 -0.743509948840222 0.182549716519256 3.43392881228476e-06 0.000295975780105572 "uncharacterized" "uncharacterized protein LOC105324671 isoform X11" "genome" 1 -1 "triploid_heat" 105324671
"LOC105345761" 34.2279046595685 -0.741503118567239 0.275995223531391 0.000440747168657648 0.0118845665469921 "characterized" "1,5-anhydro-D-fructose reductase-like" "genome" 1 -1 "triploid_heat" 105345761
"LOC105345847" 14.9442927528196 -0.741157592232324 0.370197298418393 0.00227866960054025 0.0375106084215554 "characterized" "E3 ubiquitin-protein ligase TRIM71" "genome" 1 -1 "triploid_heat" 105345847
"LOC117691670" 13.9270948918825 -0.740887715797344 0.412653516726293 0.00326235694828337 0.047681595809102 "characterized" "C-type lectin mannose-binding isoform-like" "genome" 1 -1 "triploid_heat" 117691670
"LOC117686918" 91.014041595864 -0.739322026281953 0.308244557877922 0.000925638123352025 0.0200711183424069 "uncharacterized" "uncharacterized protein LOC117686918" "genome" 1 -1 "triploid_heat" 117686918
"LOC105348652" 142.825020090606 -0.737261332737696 0.169298638115937 1.03400220703515e-06 0.000107147026453727 "characterized" "hydroxyacyl-coenzyme A dehydrogenase, mitochondrial" "genome" 1 -1 "triploid_heat" 105348652
"LOC105327335" 67.5752136186577 -0.734137505451812 0.23457619401504 0.00011846294656761 0.00473465402728423 "characterized" "EF-hand domain-containing family member B" "genome" 1 -1 "triploid_heat" 105327335
"LOC117681137" 52.8936852486781 -0.731860813180806 0.403211532178567 0.00312798455039695 0.0464912772216533 "characterized" "E3 ubiquitin-protein ligase PPP1R11-like" "genome" 1 -1 "triploid_heat" 117681137
"LOC105329399" 84.3863473005283 -0.730831573889634 0.317809434332686 0.00118479451170432 0.0239885123692494 "characterized" "EF-hand calcium-binding domain-containing protein 1" "genome" 1 -1 "triploid_heat" 105329399
"LOC105324295" 27.2923538007054 -0.729078446740558 0.201583972273318 2.29209661346982e-05 0.00139992457071029 "characterized" "thioredoxin reductase 2, mitochondrial" "genome" 1 -1 "triploid_heat" 105324295
"LOC105337714" 82.8914692663162 -0.727212156259166 0.251501674773452 0.000248870848450509 0.00798242244640219 "uncharacterized" "uncharacterized protein LOC105337714" "genome" 1 -1 "triploid_heat" 105337714
"LOC117690096" 21.5974766860756 -0.726582999637054 0.257072122134807 0.00031420257886753 0.0092876066782237 "characterized" "transmembrane protein 164-like" "genome" 1 -1 "triploid_heat" 117690096
"LOC105325402" 19.4550515174084 -0.725552482925494 0.252048508781681 0.000272579481849529 0.00847890689182745 "uncharacterized" "uncharacterized protein LOC105325402" "genome" 1 -1 "triploid_heat" 105325402
"LOC105332754" 17.0385723468784 -0.716108215169194 0.301404905527332 0.00106778346752011 0.0223555800889993 "uncharacterized" "uncharacterized protein LOC105332754" "genome" 1 -1 "triploid_heat" 105332754
"LOC105319698" 23.9561011468775 -0.714510036401057 0.277746659398199 0.000645641676953426 0.0157108980625408 "characterized" "sodium/calcium exchanger 3 isoform X2" "genome" 1 -1 "triploid_heat" 105319698
"LOC105322921" 20.5519424654018 -0.713884239426784 0.258596400312295 0.000389701960072434 0.010890988868994 "characterized" "serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A-like isoform X1" "genome" 1 -1 "triploid_heat" 105322921
"LOC105342020" 67.5938205430368 -0.713201697320684 0.28417341812997 0.00073829128775852 0.0171077673400828 "characterized" "protein pitchfork" "genome" 1 -1 "triploid_heat" 105342020
"LOC105346523" 52.0301600776377 -0.705833539374311 0.275782195063658 0.000668763969297384 0.0159991587726203 "characterized" "sodium-dependent proline transporter" "genome" 1 -1 "triploid_heat" 105346523
"LOC117684579" 10.9647281364268 -0.702513513274793 0.347079688247534 0.00235995744931458 0.0384875465540295 "characterized" "sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1-like" "genome" 1 -1 "triploid_heat" 117684579
"LOC105333126" 120.618298208698 -0.701283129746203 0.229136362937624 0.00015503655649603 0.00571929856913854 "characterized" "S-adenosylmethionine synthase isoform X2" "genome" 1 -1 "triploid_heat" 105333126
"LOC105326805" 316.680712899643 -0.699811694960789 0.21305456060596 7.32353797936499e-05 0.00331084946150459 "characterized" "radial spoke head 1 homolog" "genome" 1 -1 "triploid_heat" 105326805
"LOC105327683" 33.2127565519774 -0.699781273801465 0.283048541712955 0.000851871124902953 0.0189767667860326 "characterized" "alpha-aminoadipic semialdehyde dehydrogenase" "genome" 1 -1 "triploid_heat" 105327683
"LOC105339642" 46.1025023401541 -0.699532720623145 0.149745973763877 2.56542959297679e-07 3.25391428967069e-05 "uncharacterized" "uncharacterized protein LOC105339642" "genome" 1 -1 "triploid_heat" 105339642
"LOC105331863" 186.446872755785 -0.69684897110001 0.244330167704526 0.000294475307263077 0.00890425744666797 "uncharacterized" "uncharacterized protein LOC105331863" "genome" 1 -1 "triploid_heat" 105331863
"LOC105343995" 16.7601594223768 -0.694188893118674 0.248460193225851 0.000384533149640832 0.0107956072224127 "uncharacterized" "uncharacterized protein LOC105343995 isoform X2" "genome" 1 -1 "triploid_heat" 105343995
"LOC105343074" 17.7052975034967 -0.693696197715559 0.270747729111021 0.000704409296388759 0.0166788568316953 "characterized" "alpha-centractin" "genome" 1 -1 "triploid_heat" 105343074
"LOC105339225" 42.3757519434008 -0.691720517992599 0.216157715259576 0.000101591389120326 0.0042109060052234 "uncharacterized" "uncharacterized protein LOC105339225 isoform X1" "genome" 1 -1 "triploid_heat" 105339225
"LOC105330019" 15.1011775279685 -0.690961244094732 0.340934910979879 0.00240538736255547 0.0388846361983661 "uncharacterized" "uncharacterized protein LOC105330019 isoform X2" "genome" 1 -1 "triploid_heat" 105330019
"LOC117684315" 14.6069899803168 -0.689287316008667 0.37835195372323 0.00352636904697269 0.0499495390367386 "characterized" "dynein light chain 4, axonemal-like" "genome" 1 -1 "triploid_heat" 117684315
"LOC105321961" 406.982649135556 -0.683217672403626 0.331487067504261 0.00224058393015776 0.0371985333859225 "uncharacterized" "uncharacterized protein LOC105321961 isoform X1" "genome" 1 -1 "triploid_heat" 105321961
"LOC109617543" 63.5492405806542 -0.682024080553051 0.303817563007006 0.00148855882228975 0.0280570552785097 "uncharacterized" "uncharacterized protein LOC109617543" "genome" 1 -1 "triploid_heat" 109617543
"LOC105346545" 34.9502935864234 -0.678676069624434 0.282833827021033 0.00104092025600222 0.0219175503675353 "uncharacterized" "uncharacterized protein LOC105346545" "genome" 1 -1 "triploid_heat" 105346545
"LOC105337897" 172.788110971555 -0.678279535422235 0.288489836491238 0.00116115235938132 0.0235615569513624 "characterized" "VWFA and cache domain-containing protein 1" "genome" 1 -1 "triploid_heat" 105337897
"LOC105327452" 43.8553856061036 -0.674635172410504 0.177530261847699 1.18992735842488e-05 0.000825120681434095 "characterized" "leucine-rich repeat-containing protein 74A isoform X4" "genome" 1 -1 "triploid_heat" 105327452
"LOC105328490" 24.2437389692085 -0.674552848669522 0.245735799942161 0.000438113050304889 0.0118489665877913 "characterized" "girdin" "genome" 1 -1 "triploid_heat" 105328490
"LOC105322022" 86.3274665449129 -0.674438393698625 0.196854798077764 4.78570381561393e-05 0.00242293562426997 "uncharacterized" "uncharacterized protein LOC105322022" "genome" 1 -1 "triploid_heat" 105322022
"LOC105337111" 67.0175831848359 -0.673426509258117 0.194699941474349 4.4173849135876e-05 0.0022632962425312 "uncharacterized" "uncharacterized protein LOC105337111" "genome" 1 -1 "triploid_heat" 105337111
"LOC105317956" 142.037023163659 -0.672444239291501 0.252373332202263 0.000530335626401378 0.0136620679175606 "characterized" "cilia- and flagella-associated protein 77 isoform X1" "genome" 1 -1 "triploid_heat" 105317956
"LOC105340241" 20.6277513314023 -0.665559768985913 0.201435207055795 7.83036568521727e-05 0.00347190132364982 "characterized" "ubiquitin-like modifier-activating enzyme ATG7" "genome" 1 -1 "triploid_heat" 105340241
"LOC105317847" 170.982385458479 -0.664956624577648 0.21799976067284 0.000173119270729668 0.00618173734370767 "characterized" "kinetochore protein SLK19 isoform X1" "genome" 1 -1 "triploid_heat" 105317847
"LOC105338421" 359.710983617363 -0.659582583470317 0.162580933564619 4.3173268312218e-06 0.000361968606372209 "characterized" "tetraspanin-18 isoform X2" "genome" 1 -1 "triploid_heat" 105338421
"LOC105327516" 1942.84165696011 -0.659282886175329 0.207559334140327 0.000115826598340159 0.00464439479648744 "characterized" "soma ferritin-like" "genome" 1 -1 "triploid_heat" 105327516
"LOC105330219" 89.9327869641173 -0.656106260907583 0.272654160580066 0.00107822569284343 0.0224468091472879 "uncharacterized" "uncharacterized protein LOC105330219" "genome" 1 -1 "triploid_heat" 105330219
"LOC105323595" 141.686374467448 -0.655995608137991 0.205870398173375 0.00011354784490313 0.00457290392846778 "characterized" "cilia- and flagella-associated protein 100" "genome" 1 -1 "triploid_heat" 105323595
"LOC117683787" 56.7591339149781 -0.655635649085729 0.268281453774135 0.000981804156687179 0.0209686716167844 "uncharacterized" "uncharacterized protein LOC117683787" "genome" 1 -1 "triploid_heat" 117683787
"LOC105326066" 15.6436375115197 -0.654882297046872 0.308828164797396 0.0021620690050076 0.0364527996319609 "characterized" "2-5A-dependent ribonuclease-like isoform X2" "genome" 1 -1 "triploid_heat" 105326066
"LOC105329729" 103.756571512889 -0.648101337623004 0.349697775587765 0.00342075344018297 0.0490254834531273 "uncharacterized" "uncharacterized protein LOC105329729 isoform X3" "genome" 1 -1 "triploid_heat" 105329729
"LOC105344154" 117.636496086339 -0.646798405886645 0.209094653076636 0.000155894766610801 0.0057248238590542 "uncharacterized" "uncharacterized protein LOC105344154" "genome" 1 -1 "triploid_heat" 105344154
"LOC105318009" 246.405934491713 -0.645002250989322 0.285734747359645 0.00155262527888595 0.0289035936986665 "characterized" "Golgi-associated plant pathogenesis-related protein 1" "genome" 1 -1 "triploid_heat" 105318009
"LOC105326964" 99.8019489423636 -0.644094944153241 0.2924439562627 0.00176520897010898 0.0317032906072641 "uncharacterized" "uncharacterized protein LOC105326964 isoform X2" "genome" 1 -1 "triploid_heat" 105326964
"LOC105346000" 19.4479943296421 -0.643678143149318 0.30749476780431 0.00228232359493959 0.037513574841271 "characterized" "monocarboxylate transporter 9" "genome" 1 -1 "triploid_heat" 105346000
"LOC105332253" 75.9834524167217 -0.638374470520187 0.176482068377773 2.59369079819654e-05 0.00153828381905901 "characterized" "protein FRA10AC1 homolog" "genome" 1 -1 "triploid_heat" 105332253
"LOC117690700" 28.5398441918613 -0.63542983910588 0.266642408953998 0.00123541061381502 0.0247799082819601 "characterized" "sialate O-acetylesterase-like" "genome" 1 -1 "triploid_heat" 117690700
"LOC105329913" 12.6103716141337 -0.629819090770446 0.282872795316757 0.00186924526041362 0.0328458314911635 "characterized" "thioredoxin domain-containing protein 5" "genome" 1 -1 "triploid_heat" 105329913
"LOC105346116" 248.162150106649 -0.628441137421175 0.183902325933458 5.45433441329923e-05 0.00264055638460116 "characterized" "NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial" "genome" 1 -1 "triploid_heat" 105346116
"LOC105336549" 18.9081397416406 -0.626861965053683 0.283004179424906 0.00184697249813626 0.0326316165978193 "characterized" "ankyrin-3 isoform X2" "genome" 1 -1 "triploid_heat" 105336549
"LOC105341417" 272.044528951377 -0.625900715198641 0.171204347409313 2.30110720957819e-05 0.00140058882268274 "characterized" "NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13" "genome" 1 -1 "triploid_heat" 105341417
"LOC105333414" 24.3982266735933 -0.625805189023055 0.22789158701846 0.000470254244352597 0.0125890269043304 "characterized" "PI-PLC X domain-containing protein 2" "genome" 1 -1 "triploid_heat" 105333414
"LOC105338910" 63.6629588925948 -0.621812381383016 0.256906674659699 0.00112577342972387 0.0231492652299406 "characterized" "heterogeneous nuclear ribonucleoprotein L isoform X2" "genome" 1 -1 "triploid_heat" 105338910
"LOC105348444" 13.1937089650804 -0.620805725567565 0.269050144573071 0.00159355078355426 0.0293051288162098 "characterized" "neuromedin-U receptor 2" "genome" 1 -1 "triploid_heat" 105348444
"LOC105333281" 562.759055939312 -0.615258477986225 0.249599383363799 0.00103220846986798 0.0218338133333885 "uncharacterized" "uncharacterized protein LOC105333281 isoform X2" "genome" 1 -1 "triploid_heat" 105333281
"LOC105344833" 35.6149456474717 -0.610393467425452 0.297092060653277 0.00263054986595433 0.0412161555504063 "uncharacterized" "uncharacterized protein LOC105344833 isoform X1" "genome" 1 -1 "triploid_heat" 105344833
"LOC109619669" 20.444033922418 -0.608271831562918 0.237890616765698 0.000860953148784814 0.0191234618015968 "characterized" "zinc finger protein 91" "genome" 1 -1 "triploid_heat" 109619669
"LOC105328838" 69.0602916672583 -0.606071455997801 0.176269868946728 5.51843147485746e-05 0.00266459341763733 "characterized" "prostaglandin reductase-3" "genome" 1 -1 "triploid_heat" 105328838
"LOC105325616" 180.06130521188 -0.59788696573996 0.152619424524415 8.85308271648725e-06 0.000642894136636249 "uncharacterized" "uncharacterized protein LOC105325616 isoform X1" "genome" 1 -1 "triploid_heat" 105325616
"LOC105340739" 88.813632589791 -0.597868107879638 0.195667458303233 0.00020017589794255 0.0067623524497259 "characterized" "coiled-coil domain-containing protein 178" "genome" 1 -1 "triploid_heat" 105340739
"LOC105330912" 90.5694886837331 -0.597138493568715 0.207537017693583 0.000348364799106366 0.0100556943967401 "characterized" "tetraspanin-18" "genome" 1 -1 "triploid_heat" 105330912
"LOC105338883" 429.748452153348 -0.597114597805157 0.209691306825622 0.000362547438031939 0.0103516834280172 "characterized" "radial spoke head protein 4 homolog A" "genome" 1 -1 "triploid_heat" 105338883
"LOC105341303" 128.781773389754 -0.596503904148603 0.232385344697076 0.000821043539978054 0.0184684732864576 "uncharacterized" "uncharacterized protein LOC105341303 isoform X1" "genome" 1 -1 "triploid_heat" 105341303
"LOC117693134" 19.2193515213398 -0.59432081497783 0.292637776199883 0.00293880383321444 0.0442548119280676 "characterized" "protein FAM133A-like" "genome" 1 -1 "triploid_heat" 117693134
"LOC105347888" 22.2856208622973 -0.591231487725853 0.199200887595292 0.000274589587975771 0.00849316971362575 "characterized" "kyphoscoliosis peptidase" "genome" 1 -1 "triploid_heat" 105347888
"LOC105328402" 55.9548182224313 -0.590742465616105 0.270091339427645 0.00212533309315897 0.0361639934532447 "uncharacterized" "uncharacterized protein LOC105328402 isoform X1" "genome" 1 -1 "triploid_heat" 105328402
"LOC105342540" 13.1928329606772 -0.588601676699072 0.292721398426376 0.00318097189429901 0.0470165313301259 "characterized" "m7GpppX diphosphatase" "genome" 1 -1 "triploid_heat" 105342540
"LOC105334116" 89.9470172616268 -0.5861251221297 0.188313702043531 0.000170934647139922 0.00614157301190627 "characterized" "peptidase inhibitor 16" "genome" 1 -1 "triploid_heat" 105334116
"LOC105344227" 23.0939552705085 -0.582569717372532 0.209006420743078 0.000485227754154156 0.0128777351444222 "uncharacterized" "uncharacterized protein LOC105344227" "genome" 1 -1 "triploid_heat" 105344227
"LOC105325942" 20.8384007021186 -0.581783422341312 0.243773674877798 0.00140502327085244 0.0269673821341032 "characterized" "D-beta-hydroxybutyrate dehydrogenase, mitochondrial" "genome" 1 -1 "triploid_heat" 105325942
"LOC105322881" 40.5288192552973 -0.581508045896931 0.18541921495832 0.000158791943516717 0.00578837430467557 "characterized" "EF-hand calcium-binding domain-containing protein 11 isoform X2" "genome" 1 -1 "triploid_heat" 105322881
"LOC117689053" 20.2090687493578 -0.579382590008819 0.2378624701193 0.00126923645101518 0.0252546562448489 "characterized" "tRNA (adenine(37)-N6)-methyltransferase-like isoform X2" "genome" 1 -1 "triploid_heat" 117689053
"LOC105331589" 30.0339194968941 -0.577835166833662 0.209320730634256 0.000525942697709339 0.0135868530241579 "characterized" "pyruvate dehydrogenase [acetyl-transferring]-phosphatase 1, mitochondrial" "genome" 1 -1 "triploid_heat" 105331589
"LOC105332962" 64.6229091838637 -0.577386529739113 0.171761476162474 7.54574528763349e-05 0.00337818620947572 "characterized" "mucin-2-like isoform X2" "genome" 1 -1 "triploid_heat" 105332962
"LOC105328282" 63.2220194345851 -0.576192448253461 0.259703680323557 0.00204955214842895 0.0351338191243233 "characterized" "leucine-rich repeat-containing protein 51" "genome" 1 -1 "triploid_heat" 105328282
"LOC105334943" 211.084987312813 -0.574840314654558 0.285483869763955 0.00309874473779929 0.046219363870872 "characterized" "complement C1q-like protein 4" "genome" 1 -1 "triploid_heat" 105334943
"LOC105320994" 156.846163642771 -0.571714765286586 0.254766644863547 0.00193044214198902 0.0337187550274503 "characterized" "mesotocin receptor isoform X1" "genome" 1 -1 "triploid_heat" 105320994
"LOC117680976" 27.0584084336333 -0.57119440404063 0.257592374010571 0.00211074604689871 0.0360154586818194 "uncharacterized" "uncharacterized protein LOC117680976" "genome" 1 -1 "triploid_heat" 117680976
"LOC105318664" 253.227814527331 -0.570014769716482 0.240095544994978 0.00143627531952184 0.0273396266961613 "characterized" "sodium/calcium exchanger regulatory protein 1" "genome" 1 -1 "triploid_heat" 105318664
"LOC117681051" 16.0629756481486 -0.569614982252967 0.246571709078834 0.00174649801489511 0.0314834785295405 "uncharacterized" "uncharacterized protein LOC117681051" "genome" 1 -1 "triploid_heat" 117681051
"LOC105339650" 405.637643076803 -0.568389441220041 0.188215394229829 0.000239605828451139 0.00779458466628087 "characterized" "golgin subfamily A member 6-like protein 22 isoform X1" "genome" 1 -1 "triploid_heat" 105339650
"LOC105343559" 26.5354053229564 -0.567120385242876 0.281705022480751 0.00327683800135047 0.0477960947656658 "uncharacterized" "uncharacterized protein LOC105343559" "genome" 1 -1 "triploid_heat" 105343559
"LOC105318722" 66.2573111838341 -0.566498256258653 0.189747215474046 0.00026952643558726 0.00842612729560509 "characterized" "ubiquitin recognition factor in ER-associated degradation protein 1" "genome" 1 -1 "triploid_heat" 105318722
"LOC105318528" 192.214739824875 -0.566306112592048 0.157896784515672 3.43871142167267e-05 0.00190471568086344 "characterized" "proteasome subunit alpha type-6" "genome" 1 -1 "triploid_heat" 105318528
"LOC105320623" 64.5761257746221 -0.565821565828968 0.174875981881078 0.000121031842674184 0.00482166811690135 "characterized" "hydroxysteroid dehydrogenase-like protein 2 isoform X1" "genome" 1 -1 "triploid_heat" 105320623
"LOC105337672" 94.2057747655714 -0.564036524582134 0.157377774254991 3.58722279258165e-05 0.00195079621246173 "characterized" "nmrA-like family domain-containing protein 1 isoform X1" "genome" 1 -1 "triploid_heat" 105337672
"LOC105320512" 29.9548382946084 -0.561721553780999 0.262715272264856 0.00259614412591131 0.0408931497885858 "characterized" "EF-hand calcium-binding domain-containing protein 12" "genome" 1 -1 "triploid_heat" 105320512
"LOC105321190" 43.5396215511371 -0.560205082311974 0.206309387788411 0.000619962534457267 0.015349273755791 "characterized" "extensin" "genome" 1 -1 "triploid_heat" 105321190
"LOC105320782" 25.2647072385442 -0.559732826005914 0.219812925828457 0.000982506369592608 0.0209686716167844 "uncharacterized" "uncharacterized protein LOC105320782" "genome" 1 -1 "triploid_heat" 105320782
"LOC105342152" 22.0569549967478 -0.557888795276878 0.255778556286021 0.00241005496758679 0.0389259753740266 "characterized" "UPF0686 protein C11orf1" "genome" 1 -1 "triploid_heat" 105342152
"LOC105331697" 76.268233917423 -0.557308179415146 0.173632185821055 0.000136443057749848 0.0052597481867554 "characterized" "pre-rRNA-processing protein TSR1 homolog isoform X3" "genome" 1 -1 "triploid_heat" 105331697
"LOC105327601" 187.329498874764 -0.553480388141458 0.138796950730417 7.36189153294243e-06 0.000554245262551523 "characterized" "tRNA selenocysteine 1-associated protein 1 isoform X2" "genome" 1 -1 "triploid_heat" 105327601
"LOC105331668" 1936.02082234167 -0.55320508837711 0.246636401801956 0.00201493781283755 0.0346693357815192 "characterized" "tubulin beta chain-like" "genome" 1 -1 "triploid_heat" 105331668
"LOC117690318" 56.7475917161964 -0.551925449774923 0.148692749860283 2.34052686934725e-05 0.00141081758513431 "uncharacterized" "uncharacterized protein LOC117690318" "genome" 1 -1 "triploid_heat" 117690318
"LOC105344203" 181.781340088016 -0.551632838696318 0.192015339113422 0.000395016344166046 0.0109922883185788 "characterized" "glutamate receptor U1" "genome" 1 -1 "triploid_heat" 105344203
"LOC105331684" 39.387585313917 -0.550333076749529 0.273000274594124 0.00337270183718939 0.0485935482850515 "characterized" "fas apoptotic inhibitory molecule 1" "genome" 1 -1 "triploid_heat" 105331684
"LOC105340132" 1399.63524424513 -0.549950623040261 0.118175790832498 3.80199428921458e-07 4.58351533755313e-05 "characterized" "RNA-binding protein PNO1" "genome" 1 -1 "triploid_heat" 105340132
"LOC105336633" 18.7481228691564 -0.54977395726942 0.262379627768062 0.00295489592974664 0.0444559995303236 "characterized" "alpha-1,3/1,6-mannosyltransferase ALG2" "genome" 1 -1 "triploid_heat" 105336633
"LOC105317350" 46.7588259489781 -0.548827307491603 0.22987238586369 0.00150575194664511 0.0282826829489502 "uncharacterized" "uncharacterized protein LOC105317350 isoform X4" "genome" 1 -1 "triploid_heat" 105317350
"LOC105323215" 84.8848073248126 -0.547560583377242 0.241058349800876 0.00197047290396729 0.0342880874657326 "characterized" "glutamate receptor ionotropic, kainate 3 isoform X1" "genome" 1 -1 "triploid_heat" 105323215
"LOC105341432" 212.977512885541 -0.547362990403931 0.182681128039794 0.000274894134943593 0.00849316971362575 "characterized" "dynein regulatory complex protein 10" "genome" 1 -1 "triploid_heat" 105341432
"LOC105331685" 51.2194778221844 -0.546174246197351 0.251105764562349 0.00249781333136551 0.0400065376686888 "characterized" "tetraspanin-7" "genome" 1 -1 "triploid_heat" 105331685
"LOC105335325" 40.998173935635 -0.544485355903786 0.227122717499444 0.00148976562103403 0.0280570552785097 "characterized" "DNA-directed RNA polymerase II subunit GRINL1A" "genome" 1 -1 "triploid_heat" 105335325
