"gene" "baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "description" "feature"
"LOC117691061" 20.6841991153155 2.15988315597125 0.572952259546404 3.76974367407363 0.000163415292731485 0.00353913698395068 "uncharacterized protein LOC117691061" "genome"
"LOC105340065" 97.765785971187 2.1581278865694 0.479468199910717 4.5010865933784 6.76069538647427e-06 0.000478692102278412 "aldo-keto reductase family 1 member A1" "genome"
"LOC105329802" 58.1175015518051 2.15788348510672 0.449569483242833 4.79988870583803 1.58753827843434e-06 0.000205960215782766 "guanylate cyclase 32E-like isoform X1" "genome"
"LOC105324890" 84.8009581356855 2.15671444740558 0.557745019766371 3.86684662519979 0.000110251717932524 0.0027882851383396 "uncharacterized protein LOC105324890 isoform X1" "genome"
"LOC105319852" 30.025147114363 2.15624313150482 0.485976812687956 4.43692595039373 9.12526670961064e-06 0.000588758395982215 "cytochrome P450 26A1" "genome"
"LOC117688377" 69.1150624599156 2.15543759614194 0.422100080356322 5.10646099456413 3.28248328411212e-07 8.36221076636027e-05 "angiopoietin-1 receptor-like" "genome"
"LOC105326052" 228.809313648177 2.15371645422072 0.437011037819985 4.92828845917592 8.29530837071859e-07 0.000141369217344019 "protein GDAP2 homolog isoform X1" "genome"
"LOC117688721" 107.291576466804 2.15149904277802 0.428192287078896 5.02460952170676 5.0445785664594e-07 0.000108397026918068 "uncharacterized protein LOC117688721" "genome"
"LOC105328355" 86.7890751539277 2.15002017685868 0.532873066038819 4.03476984273409 5.46558455879463e-05 0.00184256562117836 "uncharacterized protein LOC105328355" "genome"
"LOC105323069" 19.7340645319954 2.14497360182808 0.636619801533766 3.36931650046124 0.000753548470164871 0.00952965007484346 "uncharacterized protein LOC105323069" "genome"
"LOC117687784" 35.4393968719735 2.13995300673449 0.397207178798061 5.38749831563955 7.14451450156946e-08 3.37371762765782e-05 "uncharacterized protein LOC117687784" "genome"
"LOC105328928" 98.513806563742 2.13961231067437 0.448036840817329 4.77552762574432 1.79236682119148e-06 0.000216054519602257 "hydroxylysine kinase" "genome"
"LOC117692725" 23.4521752062594 2.13666863057647 0.554384416682401 3.85412822994362 0.00011614271598937 0.00288271115491698 "N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase-like" "genome"
"LOC105319806" 35.4348935325292 2.13452587364007 0.56358422286353 3.78741239915253 0.000152224327563039 0.00341344406389315 "uncharacterized protein LOC105319806" "genome"
"LOC105343996" 112.826041709017 2.13430263806409 0.438609861836892 4.86606167295386 1.13844005722951e-06 0.000176930768894329 "uncharacterized protein LOC105343996" "genome"
"LOC105318825" 107.945544764816 2.13377172227316 0.572186417052052 3.7291547976034 0.000192123106220505 0.0039333505201449 "serine/arginine repetitive matrix protein 1 isoform X2" "genome"
"LOC105317291" 27.4920169905922 2.13204191770756 0.560767815886589 3.80200478220517 0.000143529956165454 0.00329493085174523 "peroxidase-like protein" "genome"
"LOC105324920" 63.5965364924269 2.13149320048708 0.494460666748487 4.31074369272589 1.62706409390466e-05 0.000872155766257661 "uncharacterized protein LOC105324920" "genome"
"LOC105334299" 108.384930916954 2.13038611898613 0.435475446530004 4.89209239226154 9.97695868512988e-07 0.000159058468431125 "uncharacterized protein LOC105334299" "genome"
"LOC105345176" 19.0304575149265 2.12943669428908 0.586675210407966 3.62966877841711 0.000283785128345949 0.00498763464193225 "uncharacterized protein LOC105345176 isoform X2" "genome"
"LOC117683546" 17.1063250425508 2.11873396723442 0.62923910207868 3.36713653082782 0.0007595307515126 0.00956465036405745 "kielin/chordin-like protein" "genome"
"LOC105337184" 52.3376890586899 2.11812264258319 0.471855390016709 4.48892327479438 7.15840720158224e-06 0.000502532387381531 "neurogenic protein mastermind" "genome"
"LOC117686997" 30.4738088691594 2.11601893991365 0.621917091105179 3.40241323188814 0.000667935607920896 0.00880755432621838 "uncharacterized protein LOC117686997" "genome"
"LOC105335371" 208.009783987271 2.113925003564 0.452656531873594 4.67004197379906 3.01138198945274e-06 0.000290680704458464 "uncharacterized protein LOC105335371 isoform X1" "genome"
"LOC105331847" 35.6860475739216 2.11144727173387 0.466023829063033 4.53077104657728 5.87688017178167e-06 0.000434801155463763 "uncharacterized protein LOC105331847" "genome"
"LOC105335279" 61.1627366142668 2.10881068987795 0.540363371047726 3.90257889943413 9.51731996547479e-05 0.00253670047686192 "uncharacterized protein LOC105335279" "genome"
"LOC105329159" 55.9351786571538 2.10819792743409 0.517037664562115 4.07745522605117 4.55312941501037e-05 0.00166142620800212 "uncharacterized protein LOC105329159" "genome"
"LOC105327086" 29.0675930567254 2.10786161719447 0.640460287163432 3.29116677402448 0.000997727439268196 0.0113669168979974 "aggrecan core protein-like" "genome"
"LOC105334118" 21.7955272462701 2.10560524119278 0.584156712884623 3.60452117513996 0.000312728952489277 0.00534059788870941 "uncharacterized protein LOC105334118" "genome"
"LOC117686864" 64.5615566540423 2.10407468926578 0.570205373417838 3.6900295706683 0.000224227985690283 0.00432607778628769 "uncharacterized protein LOC117686864" "genome"
"LOC105346504" 23.9991719906735 2.09966971700696 0.415262235386499 5.05625009472082 4.2758053451091e-07 9.77410808732222e-05 "uncharacterized protein LOC105346504 isoform X1" "genome"
"LOC105323813" 76.6720333095874 2.09251113090793 0.560321510508528 3.73448295606006 0.000188101228753345 0.00389581727133859 "cystatin-A3" "genome"
"LOC105347709" 36.6069182540078 2.08877857136152 0.518677293450518 4.02712553207381 5.64628909062415e-05 0.00187534206610771 "uncharacterized protein LOC105347709" "genome"
"LOC105319145" 128.329610119421 2.08847716558463 0.532241848246788 3.92392513377913 8.71178184978991e-05 0.00242156176929312 "perlucin" "genome"
"LOC117689921" 41.4736649516268 2.08707289280795 0.526197468966863 3.96633016290578 7.29877410945881e-05 0.0021821937352301 "free fatty acid receptor 4-like" "genome"
"LOC105343434" 31.9566031545754 2.08510681589135 0.406809735755898 5.12550864107759 2.967355558294e-07 7.85829472556759e-05 "uncharacterized protein LOC105343434" "genome"
"LOC105335352" 198.349581805646 2.08496814181474 0.557963043615841 3.73674953148017 0.00018641444703306 0.00386774760758518 "uncharacterized protein LOC105335352" "genome"
"LOC105343950" 18.5076091749911 2.08216386838662 0.406247445539816 5.12535867301239 2.96971856852871e-07 7.85829472556759e-05 "basic salivary proline-rich protein 3 isoform X1" "genome"
"LOC117683634" 42.8642364350555 2.08202719628619 0.530916575759739 3.92157128133891 8.797341517982e-05 0.0024286323012582 "sarcoplasmic calcium-binding protein-like" "genome"
"LOC117687155" 57.2158513619352 2.07828629029388 0.501041295472867 4.14793413052403 3.35488886232816e-05 0.00137941195801982 "uncharacterized protein LOC117687155" "genome"
"LOC117688418" 68.0068167580205 2.07757683568474 0.49558212811755 4.19219483070614 2.76268574356777e-05 0.00124919813288274 "zinc finger protein interacting with ribonucleoprotein K-like" "genome"
"LOC105331104" 19.6634223343906 2.07705892472069 0.522955355119298 3.97177102096387 7.13402763251845e-05 0.00215062879278959 "uncharacterized protein LOC105331104" "genome"
"LOC117680971" 46.9302276456896 2.07597858479432 0.637183106629361 3.25805653539067 0.001121780553308 0.0121768157484147 "acetylcholine receptor subunit beta-like" "genome"
"LOC105328315" 126.598268199414 2.0750625998149 0.428587307053531 4.84163335139488 1.28776211018226e-06 0.000187187585321846 "succinate--hydroxymethylglutarate CoA-transferase" "genome"
"LOC105322237" 97.1654908868703 2.0689801669953 0.484616526285119 4.26931409635427 1.96074993595948e-05 0.000998006677674692 "vacuolar segregation protein PEP7" "genome"
"LOC105344937" 38.1737313581177 2.06622241513695 0.695647365406615 2.97021525256437 0.0029759114848287 0.0229351604914819 "uncharacterized protein LOC105344937" "genome"
"LOC117681979" 244.144772090476 2.0660948282227 0.431914591212698 4.78357265593105 1.72206604279499e-06 0.000212566889201191 "uncharacterized protein LOC117681979" "genome"
"LOC105345364" 49.6169419016096 2.0656888812091 0.521339395307377 3.96227275322477 7.42396578179516e-05 0.00220244635256826 "sodium- and chloride-dependent creatine transporter 1 isoform X1" "genome"
"LOC105340488" 46.1307601545888 2.06424360699619 0.579586633592765 3.5615790416012 0.000368631094444165 0.00589438496154671 "glutathione S-transferase" "genome"
"LOC109619522" 42.1982580932638 2.06392307018445 0.521527440871653 3.95745824368306 7.57515241990586e-05 0.00222844751724159 "sarcoplasmic calcium-binding protein-like" "genome"
"LOC105348233" 11.7073234904596 2.06356075772047 0.655439878436432 3.14836009466367 0.00164189297181139 0.0157809479682735 "uncharacterized protein LOC105348233" "genome"
"LOC117683432" 140.598989957291 2.05878778121542 0.528471700992887 3.89573893426534 9.78997961433439e-05 0.00257088401965799 "neuronal acetylcholine receptor subunit alpha-6-like" "genome"
"LOC105347275" 8.07107683060389 2.05500051220251 0.685580834696531 2.99745910066483 0.00272240385706956 0.0217361297938759 "double homeobox protein B" "genome"
"LOC117687154" 29.3546034337935 2.05262175681838 0.427343571586765 4.80321196642039 1.56140438833767e-06 0.000205960215782766 "peroxidase-like protein" "genome"
"LOC105327436" 73.2062041866771 2.05090817922052 0.486435248354302 4.21619976381052 2.48453691148581e-05 0.00116059341436155 "universal stress protein PHOS34" "genome"
"LOC105340583" 94.0482705501508 2.05061720512164 0.457381789710834 4.48338182947354 7.34692957099631e-06 0.000511408384870112 "protocadherin Fat 4" "genome"
"LOC105348741" 176.932085882582 2.04975277762628 0.501078186167255 4.09068451633234 4.30101867785208e-05 0.00161096468655833 "transmembrane protein 272" "genome"
"LOC105333868" 60.1572549853345 2.04868484369331 0.511285344168001 4.00693050771301 6.15129519237157e-05 0.0019895897316583 "carbonic anhydrase 14-like isoform X3" "genome"
"LOC117687652" 21.9037666509714 2.04427897332769 0.589926615607815 3.46531063227486 0.000529619362554326 0.00751540620517878 "uncharacterized protein LOC117687652" "genome"
"LOC105331097" 111.909567510504 2.04188755268456 0.417189794736737 4.89438518977452 9.86135254336342e-07 0.000158236287466918 "dual oxidase" "genome"
"LOC105344571" 54.2051888575748 2.03926935638697 0.468600296201867 4.35183112967663 1.35005231395725e-05 0.000768879483121373 "protocadherin Fat 1" "genome"
"LOC105344450" 27.9004966454316 2.03407973723234 0.47013664716649 4.32657132663817 1.51448293265363e-05 0.000829809040993434 "sulfoquinovosidase" "genome"
"LOC105341680" 30.4993788993002 2.03301715686181 0.475280586328502 4.27750936045311 1.88996013354567e-05 0.000974366308996288 "uncharacterized protein LOC105341680" "genome"
"LOC105323725" 21.1617894166119 2.03293856532719 0.5512485732633 3.68787995820565 0.000226130279265132 0.00435534320414707 "glutathione S-transferase P 1 isoform X1" "genome"
"LOC117689469" 33.8080173338412 2.03209638726672 0.478894900367129 4.2433034590865 2.20253276515337e-05 0.00107562820473725 "uncharacterized protein LOC117689469" "genome"
"LOC117682764" 392.543000461229 2.03136215801581 0.515644753528533 3.93946053773512 8.16650329761531e-05 0.00232055395065777 "cystatin-A3-like isoform X2" "genome"
"LOC105337170" 58.2933262565509 2.02998513718952 0.500838030561852 4.05317690214585 5.05267656558912e-05 0.00175315598536221 "BPTI/Kunitz domain-containing protein 5" "genome"
"LOC109618978" 41.8404473035108 2.02939910213375 0.524419777784792 3.86979894371292 0.000108925144549817 0.00276071453526073 "uncharacterized protein LOC109618978" "genome"
"LOC109619761" 380.24059709137 2.02845318704548 0.535420677946693 3.78852231636717 0.000151545981910582 0.00340131949045631 "cystatin-A3 isoform X3" "genome"
"LOC105328258" 39.766583839194 2.02844250035955 0.510158204409104 3.97610482949896 7.00532544695957e-05 0.00213054030772668 "uncharacterized protein LOC105328258" "genome"
"LOC105318540" 14.902084055237 2.02809115757493 0.497424748139696 4.07718185546604 4.55848395057034e-05 0.00166142620800212 "uncharacterized protein LOC105318540 isoform X1" "genome"
"LOC105331869" 94.4407539514912 2.02719506818142 0.394566692239258 5.13777545863442 2.78009782468598e-07 7.71898846582195e-05 "putative ammonium transporter 1 isoform X1" "genome"
"LOC105345408" 259.331854490092 2.02486029849372 0.444933358918768 4.55092938730044 5.3409471729117e-06 0.000413730863917934 "quinone reductase-like" "genome"
"LOC105323096" 21.6393091429116 2.0237980957613 0.664262182256877 3.04668570606459 0.00231379502739151 0.0196887702899007 "uncharacterized protein LOC105323096" "genome"
"LOC105322515" 178.85027964859 2.02096566828025 0.391294007873956 5.16482651820022 2.40662024465937e-07 6.91511544950903e-05 "A-agglutinin anchorage subunit isoform X1" "genome"
"LOC105329537" 18.8176939093366 2.01995712921738 0.535732006908432 3.77046191597552 0.00016294566839509 0.00353913698395068 "putative mediator of RNA polymerase II transcription subunit 26 isoform X1" "genome"
"LOC105335961" 167.284090752043 2.01471456871505 0.474119350192974 4.24938270900571 2.14360414611088e-05 0.00106366670792261 "leucine-rich repeat-containing protein 46-like" "genome"
"LOC105338021" 26.4445568995749 2.01429613095673 0.546272824998687 3.68734456260307 0.00022660642687122 0.0043611148087342 "G-protein coupled estrogen receptor 1" "genome"
"LOC117682548" 96.199893607082 2.01384542865264 0.489631444468755 4.11298222653498 3.90580467220058e-05 0.00153812737278893 "uncharacterized protein LOC117682548 isoform X1" "genome"
"LOC105325659" 42.7377405144788 2.01267279597389 0.380124624971999 5.29477088237089 1.19165724179473e-07 4.82738395114582e-05 "beta-lactamase-like" "genome"
"LOC105335460" 232.118341613909 2.01213342029062 0.459889112462235 4.37525778663841 1.21289054279008e-05 0.00071191777204004 "uncharacterized protein LOC105335460" "genome"
"LOC117687824" 99.9098261975454 2.01128972614933 0.426500585089761 4.7157959366598 2.40767655938384e-06 0.000253289842146228 "uncharacterized protein LOC117687824" "genome"
"LOC105329017" 161.913196359942 2.00767220072864 0.443576875032428 4.52609753513835 6.00828582100359e-06 0.000441877234889345 "perlucin-like protein isoform X2" "genome"
"LOC117685515" 12.8185654337191 2.00319666459227 0.705796203143939 2.83820833219152 0.00453675608544148 0.0300206137078973 "uncharacterized protein LOC117685515 isoform X1" "genome"
"LOC105338554" 22.0513961875374 2.00132084779979 0.606895236051224 3.29763809124853 0.000975017172512103 0.0112272364165641 "transforming growth factor-beta-induced protein ig-h3" "genome"
"LOC117688115" 70.0196012382988 2.00098111266425 0.351953028623705 5.68536409670627 1.30534254852791e-08 1.29025278866693e-05 "multiple epidermal growth factor-like domains protein 10" "genome"
"LOC105333219" 114.428058562652 1.99416655431315 0.400141814261496 4.98364950434784 6.2396061110085e-07 0.000124344279523493 "uncharacterized protein LOC105333219" "genome"
"LOC105346846" 14.158769534606 1.99376371249405 0.416827950584588 4.78318142940717 1.72542255646436e-06 0.000212566889201191 "sodium-coupled monocarboxylate transporter 1" "genome"
"LOC105323826" 257.882391138177 1.99156727130577 0.451075309806705 4.41515469370113 1.00937782924255e-05 0.000620466058169472 "melanopsin-B-like" "genome"
"LOC117689120" 58.9064994599697 1.98874874779347 0.475997174519731 4.17806838832619 2.93995264638501e-05 0.00127122143792991 "uncharacterized protein LOC117689120" "genome"
"LOC117687662" 38.5720865758421 1.98717680137791 0.402586111734128 4.93602919588607 7.97291770765941e-07 0.000140319068473026 "uncharacterized protein LOC117687662" "genome"
"LOC105323052" 72.0573640065819 1.98698529112736 0.471847108632457 4.21107866250615 2.54154221033986e-05 0.00117390746840576 "uncharacterized protein LOC105323052" "genome"
"LOC105340166" 471.650576373465 1.98385743721832 0.3717191276971 5.33697969622616 9.45076181917666e-08 4.09715395287148e-05 "mucin-5AC isoform X1" "genome"
"LOC117687861" 28.6445885563144 1.98282510454124 0.472008919161416 4.20082126427606 2.65948491527422e-05 0.00120995490108983 "collectin-12-like" "genome"
"LOC117682289" 16.6290665160741 1.97579644281067 0.551264112809522 3.58411947540174 0.000338217252994592 0.00560542356723633 "uncharacterized protein LOC117682289" "genome"
"LOC105346368" 24.6251896025616 1.97578968573246 0.465178215665953 4.24738222726941 2.16282792847015e-05 0.00106891281880852 "perlucin-like protein" "genome"
"LOC117688469" 36.8955737348008 1.97465521139514 0.533255262578075 3.70302057939095 0.000213047592404718 0.00421506729856924 "uncharacterized protein LOC117688469" "genome"
"LOC117691390" 75.6054091602156 1.97154775791635 0.524925232027963 3.75586395475713 0.00017274451829977 0.00367357124931638 "MAM and LDL-receptor class A domain-containing protein 2-like" "genome"
"LOC105320806" 21.2836418691779 1.97047402752821 0.506728173863147 3.88862141314522 0.000100815234088811 0.00261707413624167 "DC-STAMP domain-containing protein 2" "genome"
"LOC105335997" 55.0038971245374 1.96943238177622 0.596319730564008 3.30264500876653 0.00095777552898796 0.0110675024052686 "homeobox protein Nkx-6.2" "genome"
"LOC105348706" 230.773558850823 1.96882295585062 0.441023132015795 4.46421698302236 8.03620938600108e-06 0.00054109746631464 "vacuolar protein sorting-associated protein 18 homolog isoform X2" "genome"
"LOC105319935" 53.7362469932273 1.96683456300197 0.491302193679053 4.00330914110842 6.24625952706883e-05 0.00200456258666751 "buccalin-like" "genome"
"LOC105347919" 24.1966845890073 1.96631720608236 0.4831581715266 4.06971737613281 4.7070203596661e-05 0.00168778328366236 "sodium-coupled monocarboxylate transporter 1" "genome"
"LOC105337090" 316.89818496825 1.96319816427531 0.396902633397397 4.94629664578129 7.56386650882517e-07 0.000135442540072159 "MAM and LDL-receptor class A domain-containing protein 1 isoform X1" "genome"
"LOC105334643" 22.7634499538059 1.96301889978344 0.664120352594914 2.95581801116823 0.00311841033799251 0.0236813269398073 "uncharacterized protein LOC105334643" "genome"
"LOC105339934" 64.3509043851886 1.96095744164969 0.412911823416371 4.7490949167428 2.04329032788172e-06 0.000232680863098088 "uncharacterized protein LOC105339934" "genome"
"LOC105323930" 35.0211844492531 1.95974809223296 0.497513785422187 3.93908299559968 8.17936340505411e-05 0.00232055395065777 "uncharacterized protein LOC105323930" "genome"
"LOC117687867" 185.128131337407 1.95954249291141 0.468386927905146 4.18359773974785 2.86931642415088e-05 0.00126138174253132 "aggrecan core protein-like" "genome"
"LOC117689056" 34.6199490802604 1.95923274622177 0.454090039265066 4.3146349331792 1.59866865159695e-05 0.000860668868183273 "uncharacterized protein LOC117689056" "genome"
"LOC105339876" 61.298465343382 1.95824460991486 0.437507267731878 4.47591332611863 7.60853488515543e-06 0.000523717285646451 "L-galactose dehydrogenase" "genome"
"LOC105326547" 80.1985729820474 1.95661616651425 0.445432895814224 4.39261712572367 1.11994259042823e-05 0.000670317815770656 "uncharacterized protein LOC105326547 isoform X3" "genome"
"LOC105343006" 28.3944847331154 1.95393172810147 0.455825316186485 4.28658009706088 1.81444798974844e-05 0.000949932717683763 "transmembrane protein 179-like isoform X2" "genome"
"LOC117692040" 28.986905068749 1.95245403434683 0.461669070452821 4.22912029266287 2.34606884189283e-05 0.00111702711275556 "uncharacterized protein LOC117692040" "genome"
"LOC117681729" 66.9786786118495 1.95087479093095 0.530458244569374 3.67771603307752 0.000235331739220145 0.00444933634879036 "uncharacterized protein LOC117681729 isoform X2" "genome"
"LOC105337315" 28.7934286762832 1.95079112752041 0.493758746139574 3.95089938714517 7.78580528148284e-05 0.00227319123132682 "achaete-scute homolog 2" "genome"
"LOC105317634" 17.7541928903587 1.95037804470714 0.697843361604834 2.79486508293473 0.00519213787246217 0.0327219890248438 "uncharacterized protein LOC105317634 isoform X1" "genome"
"LOC117681411" 63.8323507180841 1.94519494773956 0.586199129387601 3.31831770165147 0.000905614150612181 0.0106857345525161 "uncharacterized protein LOC117681411" "genome"
"LOC105343070" 49.8864883516673 1.94293129040897 0.473884096746232 4.10001370324403 4.13125675452734e-05 0.00158684641565383 "cell death abnormality protein 1-like" "genome"
"LOC109619796" 30.4044321846094 1.94154082868414 0.685108898003785 2.83391565098811 0.00459814670520439 0.0302757269470572 "uncharacterized protein LOC109619796" "genome"
"LOC117688354" 25.661814431766 1.93968569923397 0.572264587162256 3.38949105492004 0.000700224933739311 0.00909916588339538 "uncharacterized protein LOC117688354" "genome"
"LOC105331005" 98.7724946866314 1.93871556875463 0.537598748963324 3.6062501493784 0.000310653683370747 0.00532724716847642 "ATP-dependent DNA helicase Q-like SIM" "genome"
"LOC105339394" 28.4557462138475 1.93730763417704 0.485588414189853 3.98960843703245 6.61824581858515e-05 0.00207542477694235 "uncharacterized protein LOC105339394" "genome"
"LOC117687224" 49.5612203061167 1.93224299174296 0.572468790190032 3.37528093208635 0.000737403739027369 0.00940246841852699 "fucolectin-like" "genome"
"LOC105332049" 219.467408578213 1.93199333759467 0.399852788517243 4.83176157094964 1.35330267059652e-06 0.000190198918006081 "C-terminal-binding protein 1" "genome"
"LOC105325948" 62.1396458701655 1.9308163166329 0.366112882961142 5.27382784516172 1.33607246420202e-07 5.07933640967632e-05 "transient receptor potential cation channel subfamily M member-like 2" "genome"
"LOC105329937" 12.1764216991003 1.92995992417127 0.562507353757296 3.43099501060743 0.000601371661549487 0.00820568477556564 "uncharacterized protein LOC105329937 isoform X2" "genome"
"LOC117691981" 58.144085930681 1.92934751768487 0.401589890219285 4.8042731270734 1.55314696761031e-06 0.000205960215782766 "uncharacterized protein LOC117691981" "genome"
"LOC105328565" 57.9074918204269 1.92832558513364 0.369097516367604 5.22443392226221 1.74688694020476e-07 5.67991094465787e-05 "polyribonucleotide nucleotidyltransferase 1, mitochondrial" "genome"
"LOCNA.20" 50.2791221725469 1.92670871823569 0.589367382078979 3.26911325061673 0.00107885111214042 0.0119175189236039 NA NA
"LOC105332319" 253.00005547315 1.92509627012093 0.468705538345562 4.10726162297151 4.00377640370755e-05 0.00156546390367116 "glutamate receptor ionotropic, kainate 2 isoform X2" "genome"
"LOC105333018" 53.2649851223603 1.92500461102147 0.430743677428091 4.46902580791294 7.85766506480416e-06 0.000534796220298223 "uncharacterized protein LOC105333018 isoform X2" "genome"
"LOC105337786" 42.4276520635413 1.92387259072174 0.390338208809732 4.92873243587464 8.27648284545716e-07 0.000141369217344019 "neuropeptide SIFamide receptor" "genome"
"LOC105341779" 91.2389111390226 1.92210457827445 0.436628810540898 4.4021478470313 1.07184473696619e-05 0.000648181070127483 "neo-calmodulin" "genome"
"LOC105336755" 60.7086977583005 1.92184250373534 0.443898008955843 4.32946862784086 1.49469560853814e-05 0.000822615215647793 "neurogenic differentiation factor 6-A" "genome"
"LOC109620046" 31.8565386216672 1.91911211561252 0.478508207914562 4.01061483140782 6.05608371859402e-05 0.00196910374697601 "uncharacterized protein LOC109620046" "genome"
"LOC117680550" 25.5197461604968 1.91646851952957 0.394994366780743 4.85188823108808 1.22291539026982e-06 0.000185395473674586 "dehydrogenase/reductase SDR family member 9-like" "genome"
"LOC105344818" 9.86340087638985 1.91404787884515 0.605491270088212 3.16114859685144 0.00157148306742988 0.0152945719099093 "uncharacterized protein LOC105344818" "genome"
"LOC105342458" 21.3879919485554 1.91340529144881 0.504397769515411 3.79344518768803 0.00014857143869392 0.00336383706421773 "uncharacterized protein LOC105342458" "genome"
"LOC109619490" 27.597595172252 1.91124965230314 0.411991902445626 4.6390466437757 3.50020056935368e-06 0.000315669548428098 "multiple epidermal growth factor-like domains protein 10" "genome"
"LOC105332939" 59.940182060257 1.906175762272 0.422158051065787 4.51531306215679 6.32232966554551e-06 0.000451761568943103 "variant-silencing SET domain-containing protein-like" "genome"
"LOC117681070" 12.9328816316401 1.90483557817231 0.455186456894397 4.18473693432894 2.85496529884505e-05 0.00126062561270024 "uncharacterized protein LOC117681070" "genome"
"LOC109618896" 93.2211540803516 1.90412598705431 0.362411913803789 5.25403805594869 1.48800113619734e-07 5.33042511153166e-05 "multiple epidermal growth factor-like domains protein 10 isoform X1" "genome"
"LOC105326949" 105.023815991029 1.90412528671901 0.49283654894637 3.86360405045003 0.000111726270009946 0.00281147439736842 "(S)-coclaurine N-methyltransferase" "genome"
"LOC105328755" 92.3184725755248 1.90079197602621 0.392018516064493 4.84873009343645 1.24254347793818e-06 0.000186087829595941 "uncharacterized protein LOC105328755 isoform X2" "genome"
"LOC117686131" 15.3186921550703 1.89931319961324 0.399357040011924 4.7559276770394 1.97537185092471e-06 0.000227039133991631 "uncharacterized protein LOC117686131" "genome"
"LOC117681669" 246.120754610252 1.89904016789709 0.416465085083232 4.55990246461491 5.11773851410329e-06 0.000400203912727869 "uncharacterized protein LOC117681669 isoform X2" "genome"
"LOC117684128" 21.433279131736 1.89783897241714 0.396547967577924 4.78590013714849 1.70222684603465e-06 0.000212566889201191 "uncharacterized protein LOC117684128" "genome"
"LOC105347044" 39.5791462041794 1.89725719912876 0.510218264994601 3.71852073768632 0.000200392843507325 0.00406894622506944 "uncharacterized protein LOC105347044" "genome"
"LOC117683096" 232.910509842889 1.89693624905398 0.476961429455759 3.97712714677683 6.97528726541848e-05 0.00212677500696724 "uncharacterized protein LOC117683096" "genome"
"LOC105320924" 83.2530070271409 1.89546187205021 0.415198048356424 4.56519937787151 4.99019837083885e-06 0.000396996558226212 "von Willebrand factor D and EGF domain-containing protein" "genome"
"LOC105319224" 17.5841266068945 1.89210135501828 0.519639753883587 3.64117899155607 0.000271392365137244 0.0048491516521377 "uncharacterized protein LOC105319224" "genome"
"LOC105331627" 51.7508981709831 1.88872060814061 0.46176222227631 4.09024497246645 4.30917803649467e-05 0.00161096468655833 "uncharacterized protein LOC105331627" "genome"
"LOC105339865" 184.571705564967 1.88795574198985 0.409747334368045 4.60760957701323 4.07324560153049e-06 0.000349214678854675 "uncharacterized protein LOC105339865 isoform X13" "genome"
"LOC105325827" 87.936558122629 1.88672327497926 0.456153609124113 4.13615772678433 3.53169486106138e-05 0.00143303303303264 "uncharacterized protein LOC105325827 isoform X1" "genome"
"LOC105321540" 27.2282498741648 1.8859877186699 0.466622971898145 4.04178069287506 5.30468330247656e-05 0.00180805557362066 "IgGFc-binding protein isoform X1" "genome"
"LOC105332850" 13.2205590315702 1.88538908579887 0.692420091061877 2.72289771792653 0.0064712089309836 0.037821675471508 "2'-deoxynucleoside 5'-phosphate N-hydrolase 1-like" "genome"
"LOC105348401" 33.9648467604961 1.88483972071316 0.583027821307178 3.23284696172346 0.00122563201679976 0.0129429883620251 "uncharacterized protein LOC105348401 isoform X2" "genome"
"LOC105325335" 17.0958915604624 1.88259813077641 0.557937606215922 3.37420906890411 0.000740281207601974 0.00940979687608847 "glycine-rich cell wall structural protein-like" "genome"
"LOC109617915" 26.7045653308167 1.88178154860356 0.563767058430022 3.3378707046913 0.000844230237328124 0.0101913890545263 "uncharacterized protein LOC109617915" "genome"
"LOC117682290" 17.3754912911338 1.88118881791935 0.550307010852813 3.41843512951809 0.000629823292383414 0.00851346442509402 "uncharacterized protein LOC117682290" "genome"
"LOC105325156" 66.6878851805272 1.87944187415008 0.497614899295974 3.7769003235416 0.000158792242809724 0.00348883387767143 "uncharacterized protein LOC105325156" "genome"
"LOC117688116" 29.3491446754548 1.87703526435356 0.402774132081259 4.66026766578663 3.15798442798418e-06 0.000296718453231624 "uncharacterized protein LOC117688116" "genome"
"LOC105338943" 191.562868452805 1.87626894302215 0.443651569505671 4.22914979228575 2.34576126657642e-05 0.00111702711275556 "contactin-2 isoform X1" "genome"
"LOC105325390" 40.8901467235934 1.8734986307439 0.570056527280163 3.28651377729623 0.00101435811743424 0.0115252032669406 "uncharacterized protein LOC105325390" "genome"
"LOC117681801" 16.9476091762111 1.87349204218248 0.564383483246223 3.31953733196889 0.000901667479723836 0.0106608158332324 "uncharacterized protein LOC117681801" "genome"
"LOC105320875" 20.9089699801033 1.86839578546749 0.346949343038416 5.38521205748647 7.23592870648151e-08 3.37371762765782e-05 "fibropellin-1" "genome"
"LOC105321008" 350.261601018282 1.86798907359232 0.40093587371732 4.65907192657285 3.17638209230768e-06 0.000297316582890209 "multiple epidermal growth factor-like domains protein 10" "genome"
"LOC117685386" 68.0892126380319 1.86794365036153 0.469622718823548 3.97754106752101 6.96315995273414e-05 0.00212677500696724 "uncharacterized protein LOC117685386" "genome"
"LOC117685810" 29.5013424105005 1.86594955608568 0.48763279923925 3.82654644846845 0.000129953637413452 0.0030996953032083 "uncharacterized protein LOC117685810" "genome"
