gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,cat,description,feature,count,plus_minus,analysis
LOC105335774,11.93830359,-0.833684473,0.380743457,0.002733902,0.018289132,characterized,multiple epidermal growth factor-like domains protein 10,genome,1,-1,diploid_heat
LOC105323098,112.0559429,-0.832487484,0.341235941,0.001462615,0.011762434,characterized,disintegrin and metalloproteinase domain-containing protein 10,genome,1,-1,diploid_heat
LOC105336891,29.80796312,-0.832209269,0.357838291,0.001928471,0.014305502,characterized,AP-4 complex subunit mu,genome,1,-1,diploid_heat
LOC105336885,17.22159211,-0.831885345,0.302047367,0.000654471,0.006694039,characterized,prostaglandin reductase 1,genome,1,-1,diploid_heat
LOC105342140,45.98910923,-0.831463022,0.314471009,0.000878417,0.00827957,characterized,multiple epidermal growth factor-like domains protein 10 isoform X1,genome,1,-1,diploid_heat
LOC105322704,35.70018774,-0.831430156,0.448041363,0.005170913,0.028615641,characterized,alternative oxidase mitochondrial-like isoform X1,genome,1,-1,diploid_heat
LOC109617245,16.25024828,-0.829664629,0.463364012,0.005930469,0.031408456,characterized,growth hormone secretagogue receptor type 1,genome,1,-1,diploid_heat
LOC105342902,107.7477484,-0.829198006,0.391574646,0.003098006,0.019976059,characterized,dopamine receptor 2,genome,1,-1,diploid_heat
LOC105346767,64.89191769,-0.828413546,0.317014898,0.000944002,0.008675192,characterized,dihydropyrimidine dehydrogenase [NADP(+)] isoform X2,genome,1,-1,diploid_heat
LOC105341451,62.9631892,-0.826891424,0.244533987,8.72E-05,0.001607017,characterized,X-ray radiation resistance-associated protein 1,genome,1,-1,diploid_heat
LOC105344555,15.31999664,-0.826583929,0.514190097,0.00782649,0.038159904,characterized,nose resistant to fluoxetine protein 6-like,genome,1,-1,diploid_heat
LOC105332137,10.93212933,-0.825527999,0.385532863,0.003075232,0.019863391,characterized,acetylcholinesterase,genome,1,-1,diploid_heat
LOC105347615,11.1019626,-0.824311861,0.555555125,0.009321787,0.04336919,characterized,eosinophil peroxidase isoform X1,genome,1,-1,diploid_heat
LOC105346051,12.45752001,-0.824263063,0.37850134,0.002815819,0.018617788,characterized,von Willebrand factor A domain-containing protein 7-like isoform X4,genome,1,-1,diploid_heat
LOC105319259,19.53312333,-0.824198669,0.453519665,0.005625301,0.030350385,characterized,protein app1 isoform X2,genome,1,-1,diploid_heat
LOC105343143,297.2614151,-0.823875828,0.133875758,1.06E-10,1.96E-08,characterized,b(0+)-type amino acid transporter 1 isoform X2,genome,1,-1,diploid_heat
LOC105326295,38.98719153,-0.823226965,0.286100437,0.000453297,0.005144687,characterized,peroxisomal multifunctional enzyme type 2,genome,1,-1,diploid_heat
LOC117683041,442.1701905,-0.822542472,0.328897834,0.001272351,0.010667252,characterized,LOW QUALITY PROTEIN: host cell factor 2-like,genome,1,-1,diploid_heat
LOC117682916,16.1636984,-0.822462055,0.460791608,0.00597581,0.031559955,characterized,complement C1q tumor necrosis factor-related protein 3-like isoform X2,genome,1,-1,diploid_heat
LOC105341235,53.06042651,-0.822265066,0.381293587,0.002905565,0.019009945,characterized,sodium bicarbonate transporter-like protein 11 isoform X4,genome,1,-1,diploid_heat
LOC105325751,85.32275635,-0.821912505,0.151819548,8.55E-09,8.86E-07,characterized,stimulated by retinoic acid gene 6 protein-like isoform X2,genome,1,-1,diploid_heat
LOC105327382,12.58125402,-0.821624833,0.618261476,0.011070193,0.049017362,characterized,C-factor,genome,1,-1,diploid_heat
LOC105340623,11.14167119,-0.818878864,0.435022039,0.005161705,0.028598473,characterized,solute carrier organic anion transporter family member 4A1 isoform X1,genome,1,-1,diploid_heat
LOC117688111,24.3575379,-0.818389126,0.503218439,0.007700918,0.037705721,characterized,receptor-type tyrosine-protein phosphatase U-like isoform X1,genome,1,-1,diploid_heat
LOC105334356,63.37545161,-0.817175627,0.266158811,0.000251353,0.003460579,characterized,receptor-type tyrosine-protein phosphatase epsilon-like isoform X2,genome,1,-1,diploid_heat
LOC105326917,273.957015,-0.816531359,0.141617357,1.14E-09,1.49E-07,characterized,nephrocystin-1 isoform X1,genome,1,-1,diploid_heat
LOC105332286,29.56925276,-0.816442238,0.247771301,0.000119833,0.002030828,characterized,peptide methionine sulfoxide reductase-like,genome,1,-1,diploid_heat
LOC105334647,43.51330275,-0.816364989,0.265823112,0.000254079,0.003485313,characterized,synaptic vesicle glycoprotein 2C,genome,1,-1,diploid_heat
LOC105346739,69.96216773,-0.816290734,0.284290145,0.000464901,0.005219486,characterized,inositol 145-trisphosphate receptor type 1-like,genome,1,-1,diploid_heat
LOC117685086,14.66188617,-0.815288241,0.281026272,0.000448485,0.005102441,characterized,neurogenic locus notch homolog protein 2-like,genome,1,-1,diploid_heat
LOC105325034,29.04795637,-0.814856408,0.350741478,0.002048578,0.014953739,characterized,cell adhesion molecule 1-like isoform X2,genome,1,-1,diploid_heat
LOC105345357,182.1093106,-0.813933526,0.129610484,4.95E-11,9.76E-09,characterized,5'-3' exoribonuclease 2 isoform X1,genome,1,-1,diploid_heat
LOC105331285,45.41836348,-0.813597638,0.258785955,0.000202196,0.002953046,characterized,probable mitochondrial pyruvate carrier 1 isoform X2,genome,1,-1,diploid_heat
LOC105335934,141.1404859,-0.813131486,0.377603296,0.002970088,0.019336101,characterized,tubby-related protein 4,genome,1,-1,diploid_heat
LOC105344815,17.69490051,-0.812698696,0.338419995,0.001729828,0.013219212,characterized,leucine-rich repeat-containing protein 74A isoform X1,genome,1,-1,diploid_heat
LOC105332319,105.1077181,-0.812658384,0.421333825,0.004675329,0.0266038,characterized,glutamate receptor ionotropic kainate 2 isoform X2,genome,1,-1,diploid_heat
LOC105337069,62.3261942,-0.812514858,0.481100615,0.007040641,0.035369313,characterized,eIF-2-alpha kinase GCN2,genome,1,-1,diploid_heat
LOC105343116,84.95014291,-0.812343702,0.265671607,0.000263345,0.003568004,characterized,actin-5 isoform X1,genome,1,-1,diploid_heat
LOC105345355,61.37393838,-0.811490709,0.308747922,0.000940282,0.008653735,characterized,ras-related protein R-Ras2,genome,1,-1,diploid_heat
LOC105335954,684.0085756,-0.811375347,0.144144246,2.55E-09,2.99E-07,characterized,RNA-binding protein FUS isoform X2,genome,1,-1,diploid_heat
LOC105324701,51.54125134,-0.810584276,0.352075845,0.002143507,0.015454033,characterized,organic cation transporter protein,genome,1,-1,diploid_heat
LOC105332120,17.29672374,-0.81041494,0.334140422,0.001617287,0.01258502,characterized,transmembrane protein 229B,genome,1,-1,diploid_heat
LOC105332246,24.58673479,-0.810407819,0.492281841,0.007615182,0.037432654,characterized,ADP-ribosylation factor 1-like,genome,1,-1,diploid_heat
LOC105328796,36.79525129,-0.809714114,0.266947448,0.000285142,0.003794732,characterized,maltase-glucoamylase intestinal,genome,1,-1,diploid_heat
LOC105337220,164.254131,-0.808826648,0.17930171,8.85E-07,4.48E-05,characterized,UPF0394 inner membrane protein YeeE,genome,1,-1,diploid_heat
LOC105345434,30.11951404,-0.808806253,0.518997989,0.008633194,0.040923041,characterized,transcription factor Sp9,genome,1,-1,diploid_heat
LOC117682262,22.48519614,-0.808079812,0.340980652,0.001830322,0.013773726,characterized,multiple epidermal growth factor-like domains protein 10,genome,1,-1,diploid_heat
LOC105332694,108.1190991,-0.808002394,0.314834705,0.001114421,0.009703544,characterized,transient receptor potential cation channel subfamily M member-like 2 isoform X1,genome,1,-1,diploid_heat
LOC117682594,12.40370818,-0.806707412,0.577933275,0.010576923,0.047482125,characterized,complement C1q tumor necrosis factor-related protein 3-like,genome,1,-1,diploid_heat
LOC105341370,43.76145876,-0.806637407,0.189522632,2.80E-06,0.000113561,characterized,double zinc ribbon and ankyrin repeat-containing protein 1 isoform X1,genome,1,-1,diploid_heat
LOC105348242,11.50882778,-0.806637294,0.421296836,0.005088701,0.028294387,characterized,protein Wnt-1 isoform X2,genome,1,-1,diploid_heat
LOC105320268,202.2463938,-0.805597046,0.353975518,0.002296828,0.016283755,characterized,sn1-specific diacylglycerol lipase alpha isoform X5,genome,1,-1,diploid_heat
LOC105327171,44.06505642,-0.805178737,0.521695283,0.008819246,0.041609293,characterized,hemoglobin-1-like,genome,1,-1,diploid_heat
LOC105348437,54.42316261,-0.805065916,0.318906487,0.001254697,0.010576027,characterized,ADAM 17-like protease,genome,1,-1,diploid_heat
LOC105337501,77.94467554,-0.805002746,0.282464817,0.000509118,0.005582643,characterized,LOW QUALITY PROTEIN: palmitoyltransferase ZDHHC16B,genome,1,-1,diploid_heat
LOC105339589,28.95239892,-0.804695714,0.373312749,0.003044386,0.019722046,characterized,calcitonin gene-related peptide type 1 receptor-like,genome,1,-1,diploid_heat
LOC105327615,35.14829967,-0.804194334,0.470097179,0.006981881,0.035149514,characterized,MFS-type transporter SLC18B1 isoform X2,genome,1,-1,diploid_heat
LOC105335354,108.0287911,-0.804136273,0.311318808,0.001072095,0.009454298,characterized,mucin-22 isoform X2,genome,1,-1,diploid_heat
LOC105344671,231.506504,-0.803979153,0.187625934,2.46E-06,0.000104148,characterized,neuroendocrine convertase 1-like isoform X2,genome,1,-1,diploid_heat
LOC117691559,43.09929514,-0.803703359,0.2977121,0.000787324,0.007632117,characterized,biogenesis of lysosome-related organelles complex 1 subunit 3-like isoform X1,genome,1,-1,diploid_heat
LOC105337035,32.0581277,-0.803632553,0.344710663,0.002060036,0.015002316,characterized,organic cation transporter protein-like,genome,1,-1,diploid_heat
LOC105320047,53.87524021,-0.803240369,0.509714863,0.008485035,0.040352792,characterized,protein FAM72A,genome,1,-1,diploid_heat
LOC109618593,14.19139706,-0.803191879,0.431393589,0.005544682,0.030036502,characterized,atrial natriuretic peptide receptor 3-like,genome,1,-1,diploid_heat
LOC105319118,21.9453029,-0.802701396,0.479176529,0.007510899,0.037116172,characterized,plexin-B2,genome,1,-1,diploid_heat
LOC117681364,32.47477076,-0.80194798,0.339639549,0.001917932,0.014238593,characterized,LOW QUALITY PROTEIN: protocadherin-7-like,genome,1,-1,diploid_heat
LOC105319407,43.58769031,-0.801447726,0.491830869,0.007958446,0.038592862,characterized,putative proline-rich receptor-like protein kinase PERK6,genome,1,-1,diploid_heat
LOC105337450,104.6485831,-0.801446238,0.24549709,0.000136565,0.002234894,characterized,nuclear mitotic apparatus protein 1 isoform X6,genome,1,-1,diploid_heat
LOC105342343,23.04278544,-0.800788808,0.407559147,0.004578946,0.026222585,characterized,deoxyribonuclease-1,genome,1,-1,diploid_heat
LOC105336976,35.05448587,-0.799842531,0.516838544,0.008946816,0.04207968,characterized,actophorin,genome,1,-1,diploid_heat
LOC105336002,36.70520534,-0.798628395,0.529309044,0.009421594,0.04368766,characterized,Fanconi anemia group I protein,genome,1,-1,diploid_heat
LOC117686213,151.2411283,-0.798334384,0.311003012,0.001151799,0.009964178,characterized,synaptogenesis protein syg-2-like,genome,1,-1,diploid_heat
LOC105335492,9.272475112,-0.798239212,0.419673879,0.005371144,0.029454054,characterized,chymotrypsinogen B,genome,1,-1,diploid_heat
LOC105319741,95.72074721,-0.798056664,0.413023031,0.00482495,0.027248317,characterized,tyrosine-protein kinase transmembrane receptor Ror isoform X1,genome,1,-1,diploid_heat
LOC105320303,44.79914778,-0.797896523,0.477088116,0.007513163,0.037116172,characterized,ankyrin-3-like,genome,1,-1,diploid_heat
LOC105340093,163.7835026,-0.797626005,0.186600042,2.65E-06,0.00010944,characterized,ciliogenesis and planar polarity effector 1 isoform X1,genome,1,-1,diploid_heat
LOC117683631,132.4678139,-0.796153497,0.580663809,0.01100847,0.048834448,characterized,tubulin alpha-1A chain-like,genome,1,-1,diploid_heat
LOC105348679,49.98926362,-0.795699701,0.575856877,0.010879453,0.048399617,characterized,sodium-coupled monocarboxylate transporter 1,genome,1,-1,diploid_heat
LOC105331015,67.65707711,-0.794659467,0.322636608,0.001522954,0.01209712,characterized,GPN-loop GTPase 3 isoform X1,genome,1,-1,diploid_heat
LOC105341110,24.53918772,-0.793741462,0.315510231,0.001326618,0.010979033,characterized,short-chain dehydrogenase/reductase family 42E member 1,genome,1,-1,diploid_heat
LOC117683253,19.93797006,-0.793676787,0.319689557,0.001451153,0.011700386,characterized,metalloproteinase inhibitor 2-like,genome,1,-1,diploid_heat
LOC105331933,126.4982601,-0.793428362,0.274409505,0.000458644,0.005168913,characterized,inositol 145-trisphosphate receptor type 1 isoform X4,genome,1,-1,diploid_heat
LOC105335470,163.5534337,-0.792515162,0.341247406,0.002124564,0.015370688,characterized,multidrug and toxin extrusion protein 2-like,genome,1,-1,diploid_heat
LOC105331673,46.77086862,-0.792406766,0.238017511,0.000112524,0.001930845,characterized,voltage-dependent R-type calcium channel subunit alpha-1E,genome,1,-1,diploid_heat
LOC105331906,65.33494417,-0.792290062,0.2591132,0.000275969,0.00369101,characterized,ubiquitin carboxyl-terminal hydrolase 30 isoform X1,genome,1,-1,diploid_heat
LOC105333790,18.39767065,-0.791962112,0.493159399,0.008454771,0.040240157,characterized,kielin/chordin-like protein,genome,1,-1,diploid_heat
LOC105326389,21.30979424,-0.790192004,0.350592218,0.00254272,0.017439786,characterized,sex peptide receptor,genome,1,-1,diploid_heat
LOC105318795,14.89138038,-0.789669766,0.448486369,0.006777384,0.034397242,characterized,transient receptor potential cation channel subfamily M member 3 isoform X2,genome,1,-1,diploid_heat
LOC105338912,33.60191559,-0.789607713,0.296158779,0.000897563,0.008375766,characterized,ankyrin repeat domain-containing protein 49,genome,1,-1,diploid_heat
LOC105344430,99.80296533,-0.789060955,0.261568188,0.000316146,0.004063057,characterized,BTB/POZ domain-containing protein 16 isoform X7,genome,1,-1,diploid_heat
LOC105322322,72.36530562,-0.788983548,0.448481147,0.00669732,0.034120276,characterized,neuronal acetylcholine receptor subunit alpha-9 isoform X4,genome,1,-1,diploid_heat
LOC105336890,36.96042351,-0.787851295,0.298073074,0.000959685,0.008759168,characterized,mitochondrial amidoxime-reducing component 1,genome,1,-1,diploid_heat
LOC105325539,14.45164057,-0.787569078,0.321472572,0.001618068,0.012585866,characterized,caveolin-3,genome,1,-1,diploid_heat
LOC105335157,146.8020584,-0.785883489,0.285991287,0.000709804,0.007078395,characterized,serine/threonine-protein kinase Nek1 isoform X3,genome,1,-1,diploid_heat
LOC105342253,62.22579864,-0.785072751,0.276335639,0.000545431,0.005877104,characterized,high affinity cGMP-specific 3'5'-cyclic phosphodiesterase 9A isoform X19,genome,1,-1,diploid_heat
LOC105337025,64.13784976,-0.784851375,0.347108598,0.002514664,0.017300223,characterized,protein Abitram-like,genome,1,-1,diploid_heat
LOC105341456,51.78436926,-0.784698264,0.38076413,0.003884793,0.023293843,characterized,phenazine biosynthesis-like domain-containing protein isoform X1,genome,1,-1,diploid_heat
LOC105321082,13.01636572,-0.784076797,0.268268619,0.000446273,0.005080358,characterized,delta(35)-Delta(24)-dienoyl-CoA isomerase mitochondrial-like,genome,1,-1,diploid_heat
LOC105332783,117.0491741,-0.783701103,0.254052764,0.000257665,0.00352161,characterized,beta-arrestin-1,genome,1,-1,diploid_heat
LOC105324599,18.24020319,-0.783126315,0.347352484,0.002603046,0.01770449,characterized,multiple epidermal growth factor-like domains protein 10 isoform X2,genome,1,-1,diploid_heat
LOC105342097,76.42866705,-0.781561967,0.260073471,0.000332512,0.004204185,characterized,sex peptide receptor,genome,1,-1,diploid_heat
LOC105334172,32.17156238,-0.78109744,0.406395528,0.005158743,0.028590512,characterized,two pore potassium channel protein sup-9,genome,1,-1,diploid_heat
LOC105329659,40.14924127,-0.780645446,0.401971504,0.004974433,0.02784474,characterized,epimerase family protein SDR39U1 isoform X2,genome,1,-1,diploid_heat
LOC105317886,1610.323876,-0.780489673,0.277103358,0.000586398,0.0061733,characterized,multiple epidermal growth factor-like domains protein 10 isoform X4,genome,1,-1,diploid_heat
LOC105323667,28.69504058,-0.779745825,0.234185108,0.000116631,0.001986764,characterized,metalloproteinase inhibitor 2-like precursor,genome,1,-1,diploid_heat
LOC105335238,26.37367601,-0.779045389,0.295989291,0.001011003,0.009068541,characterized,PC-esterase domain-containing protein 1A,genome,1,-1,diploid_heat
LOC105333518,53.87110796,-0.778891508,0.466204936,0.007905609,0.038411257,characterized,multiple epidermal growth factor-like domains protein 11,genome,1,-1,diploid_heat
LOC105337282,16.98995294,-0.778719646,0.376260866,0.003942509,0.023556993,characterized,solute carrier family 13 member 5-like,genome,1,-1,diploid_heat
LOC117684505,18.58338194,-0.778274878,0.335615091,0.002261197,0.016092026,characterized,cadherin-23-like,genome,1,-1,diploid_heat
LOC105322843,67.06065697,-0.778113819,0.319285738,0.001701938,0.013091032,characterized,atlastin-1 isoform X1,genome,1,-1,diploid_heat
LOC105344499,10.30379977,-0.777602865,0.460974738,0.007987661,0.038675141,characterized,calpain-5,genome,1,-1,diploid_heat
LOC105326836,148.8529116,-0.776959773,0.241834324,0.00017165,0.002625621,characterized,telomere length regulation protein TEL2 homolog isoform X2,genome,1,-1,diploid_heat
LOC105330511,25.17615707,-0.776571952,0.290084487,0.000891112,0.008344598,characterized,mitogen-activated protein kinase kinase kinase 4,genome,1,-1,diploid_heat
LOC105325634,31.30226434,-0.776354063,0.288806469,0.000867667,0.008211285,characterized,monocarboxylate transporter 13 isoform X1,genome,1,-1,diploid_heat
LOC105339415,64.31864907,-0.776111397,0.361299231,0.003293702,0.020752319,characterized,secretin receptor isoform X1,genome,1,-1,diploid_heat
LOC105348287,20.21001612,-0.776049929,0.495531807,0.009296456,0.043311038,characterized,zinc metalloproteinase dpy-31-like,genome,1,-1,diploid_heat
LOC105333235,160.453712,-0.77558664,0.23445852,0.000124164,0.002082891,characterized,A disintegrin and metalloproteinase with thrombospondin motifs 9 isoform X1,genome,1,-1,diploid_heat
LOC117690534,27.85438605,-0.775277129,0.363655418,0.003424672,0.021298208,characterized,monocarboxylate transporter 12-B-like,genome,1,-1,diploid_heat
LOC105347830,46.45052453,-0.774727415,0.241208136,0.000174359,0.002651899,characterized,delta-1-pyrroline-5-carboxylate dehydrogenase mitochondrial,genome,1,-1,diploid_heat
LOC105347625,38.5017246,-0.773661284,0.496262316,0.009392437,0.043584814,characterized,paired box protein Pax-6,genome,1,-1,diploid_heat
LOC105317665,9.64165087,-0.773007603,0.277962747,0.000707445,0.007069925,characterized,mesoderm-specific transcript homolog protein isoform X2,genome,1,-1,diploid_heat
LOC105346283,48.57538132,-0.772736908,0.323554441,0.001907079,0.014180498,characterized,divergent protein kinase domain 1B,genome,1,-1,diploid_heat
LOC105334056,19.6185802,-0.772105204,0.344226637,0.00275135,0.018334522,characterized,tripartite motif-containing protein 2 isoform X2,genome,1,-1,diploid_heat
LOC105320727,82.81876852,-0.771462646,0.313333868,0.001616403,0.012583364,characterized,estradiol 17-beta-dehydrogenase 2-like,genome,1,-1,diploid_heat
LOC105335700,190.4609838,-0.771028437,0.332006527,0.002233279,0.015941781,characterized,protein usf isoform X1,genome,1,-1,diploid_heat
LOC105332776,8.986179102,-0.770290955,0.430960931,0.007016944,0.03527562,characterized,lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog,genome,1,-1,diploid_heat
LOC117686613,20.43739371,-0.769532631,0.313342433,0.001653278,0.012799907,characterized,treslin-like,genome,1,-1,diploid_heat
LOC105318366,20.80093808,-0.768999839,0.480283352,0.009024306,0.042369694,characterized,stabilin-1 isoform X1,genome,1,-1,diploid_heat
LOC105332379,42.4925725,-0.768845601,0.311974182,0.001604474,0.012524032,characterized,deleted in malignant brain tumors 1 protein isoform X1,genome,1,-1,diploid_heat
LOC105343716,9.671106885,-0.768574231,0.401172623,0.005539445,0.03002549,characterized,zinc finger protein 236,genome,1,-1,diploid_heat
LOC105325121,41.5557967,-0.767996261,0.259327631,0.000397596,0.004700407,characterized,target of EGR1 protein 1 isoform X1,genome,1,-1,diploid_heat
LOC105327088,76.61072998,-0.766536448,0.224913883,9.01E-05,0.001641774,characterized,G-protein coupled receptor 161,genome,1,-1,diploid_heat
LOC105322978,224.7878391,-0.766400152,0.216777024,5.56E-05,0.001168845,characterized,ankyrin repeat domain-containing protein 50 isoform X3,genome,1,-1,diploid_heat
LOC105341934,26.58194876,-0.763558381,0.373304996,0.004247438,0.024817119,characterized,tectonic-1 isoform X3,genome,1,-1,diploid_heat
LOC105324300,86.77751721,-0.763390949,0.321254928,0.002007058,0.014764976,characterized,D-beta-hydroxybutyrate dehydrogenase,genome,1,-1,diploid_heat
LOC105332063,16.8862417,-0.763333772,0.491465952,0.009889717,0.045231517,characterized,sulfotransferase family cytosolic 1B member 1,genome,1,-1,diploid_heat
LOC117692377,25.85844847,-0.762776092,0.399234134,0.005550655,0.030051482,characterized,lisH domain-containing protein ARMC9-like isoform X2,genome,1,-1,diploid_heat
LOC105339084,81.96912199,-0.762152835,0.2601501,0.000440489,0.005042084,characterized,acetylcholinesterase,genome,1,-1,diploid_heat
LOC105335133,17.86108079,-0.761860205,0.339638211,0.002819703,0.018636896,characterized,nucleoredoxin,genome,1,-1,diploid_heat
LOC105340965,49.73039939,-0.761509169,0.290308005,0.001072927,0.009456496,characterized,NACHT and WD repeat domain-containing protein 2,genome,1,-1,diploid_heat
LOC105320444,46.94415825,-0.761504153,0.44161866,0.007590247,0.037362998,characterized,serine-rich adhesin for platelets,genome,1,-1,diploid_heat
LOC105345760,24.69562297,-0.761331179,0.452562163,0.008255254,0.039541653,characterized,CD151 antigen-like,genome,1,-1,diploid_heat
LOC105340466,46.19032443,-0.760262043,0.23834634,0.000191546,0.002840091,characterized,growth arrest and DNA damage-inducible protein GADD45 gamma,genome,1,-1,diploid_heat
LOC117689243,20.99408745,-0.759955018,0.313067363,0.001814102,0.01369567,characterized,peroxiredoxin-5 mitochondrial-like,genome,1,-1,diploid_heat
LOC105331686,90.98165872,-0.759589285,0.294048418,0.001202527,0.01026558,characterized,alkaline ceramidase 3 isoform X2,genome,1,-1,diploid_heat
LOC105330734,100.9497503,-0.759161539,0.186042122,6.70E-06,0.000225989,characterized,acyl-CoA 6-desaturase,genome,1,-1,diploid_heat
LOC105329533,16.16579778,-0.758416807,0.30124033,0.001459385,0.011746546,characterized,aminopeptidase O isoform X2,genome,1,-1,diploid_heat
LOC105322362,139.6072484,-0.758230108,0.269944158,0.000640558,0.006591307,characterized,protein lin-37 homolog,genome,1,-1,diploid_heat
LOC105333317,152.5524801,-0.75814013,0.299478178,0.001388233,0.011329577,characterized,microfibril-associated glycoprotein 4 isoform X6,genome,1,-1,diploid_heat
LOC105320841,64.17763652,-0.758081425,0.25984778,0.000456173,0.005161693,characterized,egl nine homolog 3,genome,1,-1,diploid_heat
LOC105325269,36.57383528,-0.757367064,0.376631989,0.004632087,0.026413892,characterized,AUGMIN subunit 5,genome,1,-1,diploid_heat
LOC105333185,28.76321953,-0.756986817,0.364322176,0.004042553,0.023963734,characterized,zinc transporter ZIP10,genome,1,-1,diploid_heat
LOC105318777,103.1111791,-0.756505117,0.426886103,0.007109306,0.035647359,characterized,organic cation transporter protein-like,genome,1,-1,diploid_heat
LOC105319302,40.17245513,-0.75639946,0.338975068,0.002893244,0.018973338,characterized,protein ZINC INDUCED FACILITATOR-LIKE 1,genome,1,-1,diploid_heat
LOC105333420,64.56171645,-0.756128951,0.348425808,0.003303479,0.020799462,characterized,receptor-type tyrosine-protein phosphatase mu-like isoform X2,genome,1,-1,diploid_heat
LOC105343022,201.8968728,-0.755934527,0.223077768,9.66E-05,0.001725711,characterized,cell wall protein DAN4 isoform X3,genome,1,-1,diploid_heat
LOC105343042,19.65457738,-0.755841905,0.251374954,0.000355868,0.004366895,characterized,DDB1- and CUL4-associated factor 6 isoform X2,genome,1,-1,diploid_heat
LOC105335056,160.6905785,-0.755134018,0.254657676,0.000399649,0.004711726,characterized,protein tyrosine phosphatase domain-containing protein 1 isoform X1,genome,1,-1,diploid_heat
LOC105338187,94.76120754,-0.754548207,0.292924834,0.001238866,0.010478487,characterized,zinc transporter ZIP10,genome,1,-1,diploid_heat
LOC117680295,67.3056887,-0.753544289,0.172366252,1.87E-06,8.40E-05,characterized,trichohyalin-like,genome,1,-1,diploid_heat
LOC105323574,69.0287335,-0.753173695,0.18594819,7.60E-06,0.00024948,characterized,zinc finger Ran-binding domain-containing protein 2 isoform X3,genome,1,-1,diploid_heat
LOC105348318,113.4079422,-0.753153953,0.309681879,0.001793464,0.013583638,characterized,multidrug resistance-associated protein 5 isoform X2,genome,1,-1,diploid_heat
LOC105328993,24.4517283,-0.753072619,0.443685106,0.008223179,0.03946204,characterized,baculoviral IAP repeat-containing protein 2,genome,1,-1,diploid_heat
LOC105320115,24.75885701,-0.75303731,0.327257376,0.002496779,0.017223693,characterized,ADP-ribosylation factor-like protein 1,genome,1,-1,diploid_heat
LOC105345162,251.5473817,-0.752872999,0.267318608,0.000630172,0.006516648,characterized,transformation/transcription domain-associated protein isoform X1,genome,1,-1,diploid_heat
LOC105318845,18.70290747,-0.752811736,0.443621136,0.008288169,0.03964278,characterized,neurogenic locus notch homolog protein 2,genome,1,-1,diploid_heat
LOC105339647,306.7941196,-0.75280723,0.123237598,1.64E-10,2.83E-08,characterized,coiled-coil domain-containing protein 105 isoform X2,genome,1,-1,diploid_heat
LOC105317685,79.60810821,-0.752674959,0.247564168,0.000320836,0.004100834,characterized,H(+)/Cl(-) exchange transporter 7 isoform X4,genome,1,-1,diploid_heat
LOC105330961,30.73611638,-0.752174951,0.22504296,0.000119286,0.002024624,characterized,CBL-interacting serine/threonine-protein kinase 5,genome,1,-1,diploid_heat
LOC117692400,108.954506,-0.751848587,0.201173108,2.71E-05,0.000675091,characterized,dynein regulatory complex subunit 4-like,genome,1,-1,diploid_heat
LOC105319976,15.62710049,-0.751714374,0.367282095,0.004427097,0.025642949,characterized,neo-calmodulin,genome,1,-1,diploid_heat
LOC117692117,55.5827749,-0.751498367,0.33314695,0.002747556,0.018328632,characterized,arachidonate 12-lipoxygenase 12R-type-like,genome,1,-1,diploid_heat
LOC105317058,14.48255134,-0.75073333,0.383523651,0.005245082,0.028940621,characterized,ryncolin-1-like isoform X1,genome,1,-1,diploid_heat
LOC109618231,300.8034566,-0.750536688,0.308478257,0.001818731,0.013719561,characterized,multiple epidermal growth factor-like domains protein 6,genome,1,-1,diploid_heat
LOC105340296,15.43896108,-0.750166881,0.410636962,0.00675968,0.034325987,characterized,protocatechuate 34-dioxygenase beta chain isoform X1,genome,1,-1,diploid_heat
LOC105321584,30.84110708,-0.750128462,0.339700849,0.003126493,0.020090614,characterized,cysteine sulfinic acid decarboxylase,genome,1,-1,diploid_heat
LOC105339076,10.29616544,-0.7488278,0.36114906,0.004347095,0.025281152,characterized,RYamide receptor-like,genome,1,-1,diploid_heat
LOC105345928,19.44741538,-0.748827051,0.387532795,0.005570063,0.030147845,characterized,gonadotropin-releasing hormone receptor isoform X2,genome,1,-1,diploid_heat
LOC105341911,33.1321545,-0.747773449,0.476279468,0.009902029,0.045254722,characterized,neuropeptides capa receptor,genome,1,-1,diploid_heat
LOC105336702,19.09674893,-0.747575279,0.450414157,0.008831029,0.041650093,characterized,neuronal acetylcholine receptor subunit alpha-10,genome,1,-1,diploid_heat
LOC105317458,24.02863187,-0.747142858,0.434551655,0.008057644,0.038883039,characterized,disintegrin and metalloproteinase domain-containing protein 10-like isoform X2,genome,1,-1,diploid_heat
LOC105333761,81.59741217,-0.745757463,0.317732133,0.002255593,0.016058243,characterized,nuclear hormone receptor HR96 isoform X1,genome,1,-1,diploid_heat
LOC109619119,18.02268787,-0.745203146,0.36524838,0.004583383,0.02622395,characterized,collagen alpha-3(VI) chain-like,genome,1,-1,diploid_heat
LOC105322782,24.57053766,-0.743719813,0.302456477,0.001727728,0.013213945,characterized,beta-13-galactosyltransferase brn,genome,1,-1,diploid_heat
LOC105320567,108.0448646,-0.743333846,0.282375262,0.001084439,0.009522128,characterized,corticotropin-releasing factor receptor 2 isoform X4,genome,1,-1,diploid_heat
